yr,mon,u_carrier,max,min,mean,count,prop,q25,q75
2003,5,AA,1252.0,0.0,0.0,71526,0.10570981181668204,0.0,1.0
2003,5,AS,335.0,0.0,0.0,11736,0.11460463531015679,0.0,3.0
2003,5,B6,306.0,0.0,0.0,5208,0.0739247311827957,0.0,3.0
2003,5,CO,619.0,0.0,0.0,35322,0.08312100107581677,0.0,0.0
2003,5,DH,395.0,0.0,0.0,12247,0.19735445415203723,0.0,7.0
2003,5,DL,424.0,0.0,0.0,62280,0.10165382145150931,0.0,3.0
2003,5,EV,820.0,0.0,0.0,23850,0.20926624737945493,0.0,10.0
2003,5,FL,439.0,0.0,0.0,14128,0.16548697621744055,0.0,4.0
2003,5,HP,518.0,0.0,0.0,23709,0.10426420346703784,0.0,2.0
2003,5,MQ,746.0,0.0,0.0,35073,0.12317167051578137,0.0,0.0
2003,5,NW,1300.0,0.0,0.0,49683,0.0900911780689572,0.0,0.0
2003,5,OO,535.0,0.0,0.0,30699,0.07729893481872374,0.0,0.0
2003,5,TZ,320.0,0.0,0.0,4101,0.1202145818093148,0.0,1.0
2003,5,UA,1007.0,0.0,0.0,62084,0.0921976676760518,0.0,0.0
2003,5,US,470.0,0.0,0.0,29129,0.12218064471832195,0.0,3.0
2003,5,WN,395.0,0.0,0.0,45893,0.10635608916392478,0.0,0.0
2003,5,XE,400.0,0.0,0.0,22767,0.09118460930293847,0.0,0.0
2003,6,AA,1217.0,0.0,0.0,70411,0.14932325914984876,0.0,4.0
2003,6,AS,424.0,0.0,0.0,12446,0.167684396593283,0.0,7.0
2003,6,B6,330.0,0.0,1.0,5234,0.1734810852120749,0.0,9.0
2003,6,CO,844.0,0.0,0.0,35457,0.12336069041374059,0.0,2.0
2003,6,DH,404.0,0.0,0.0,12459,0.17521470422987398,0.0,5.0
2003,6,DL,601.0,0.0,0.0,64364,0.10776210303896588,0.0,4.0
2003,6,EV,1067.0,0.0,0.0,23064,0.22684703433922998,0.0,10.0
2003,6,FL,465.0,0.0,0.0,14733,0.1897101744383357,0.0,7.0
2003,6,HP,528.0,0.0,0.0,23221,0.11558503079109426,0.0,4.0
2003,6,MQ,741.0,0.0,0.0,34955,0.14661707910170219,0.0,2.0
2003,6,NW,1260.0,0.0,0.0,50755,0.11648113486356024,0.0,1.0
2003,6,OO,466.0,0.0,0.0,31813,0.07883569609907899,0.0,0.0
2003,6,TZ,409.0,0.0,0.0,4221,0.10708362947168917,0.0,1.0
2003,6,UA,1098.0,0.0,0.0,64114,0.1125651183828805,0.0,1.0
2003,6,US,442.0,0.0,0.0,29035,0.14286206302738075,0.0,4.0
2003,6,WN,315.0,0.0,0.0,45244,0.15509238794094243,0.0,5.0
2003,6,XE,438.0,0.0,0.0,22963,0.12202238383486479,0.0,1.0
2003,7,AA,1147.0,0.0,0.0,73371,0.19036131441577736,0.0,7.0
2003,7,AS,355.0,0.0,0.0,13254,0.1739097630903878,0.0,8.0
2003,7,B6,399.0,0.0,0.0,5892,0.10980991174473863,0.0,5.0
2003,7,CO,648.0,0.0,0.0,36992,0.12816284602076125,0.0,3.0
2003,7,DH,495.0,0.0,0.0,11967,0.2235313779560458,0.0,10.0
2003,7,DL,679.0,0.0,0.0,65464,0.12330441158499328,0.0,5.0
2003,7,EV,920.0,0.0,0.0,22920,0.26793193717277486,0.0,15.0
2003,7,FL,434.0,0.0,0.0,15576,0.21468926553672316,0.0,10.0
2003,7,HP,590.0,0.0,0.0,23977,0.15377236518330067,0.0,6.0
2003,7,MQ,921.0,0.0,0.0,35560,0.168785151856018,0.0,4.0
2003,7,NW,1120.0,0.0,0.0,52908,0.12291146896499584,0.0,2.0
2003,7,OO,393.0,0.0,0.0,33859,0.0702324345078118,0.0,0.0
2003,7,TZ,1103.0,0.0,0.0,4275,0.17777777777777778,0.0,6.0
2003,7,UA,896.0,0.0,0.0,67971,0.14195759956452017,0.0,2.0
2003,7,US,458.0,0.0,0.0,29218,0.1780067081935793,0.0,7.0
2003,7,WN,430.0,0.0,0.0,46497,0.17734477493171602,0.0,7.0
2003,7,XE,432.0,0.0,0.0,24078,0.12434587590331422,0.0,1.0
2003,8,AA,1247.0,0.0,0.0,72289,0.19375008645852065,0.0,8.0
2003,8,AS,642.0,0.0,0.0,13217,0.2119996973594613,0.0,11.0
2003,8,B6,360.0,0.0,2.0,5880,0.21292517006802722,0.0,11.0
2003,8,CO,734.0,0.0,0.0,36196,0.13551221129406565,0.0,2.0
2003,8,DH,485.0,0.0,0.0,11963,0.20496530970492352,0.0,8.0
2003,8,DL,571.0,0.0,0.0,66584,0.13663943289679203,0.0,5.0
2003,8,EV,448.0,0.0,0.0,21984,0.2394923580786026,0.0,12.0
