yr,mon,dep_hour,delay_type,type_count
2010,11,17,Severe,2966
2010,11,18,None,17462
2010,11,18,Slight,6333
2010,11,18,Moderate,3994
2010,11,18,Severe,2518
2010,11,19,None,18697
2010,11,19,Slight,6556
2010,11,19,Moderate,4071
2010,11,19,Severe,2566
2010,11,20,None,10828
2010,11,20,Slight,3899
2010,11,20,Moderate,2478
2010,11,20,Severe,1607
2010,11,21,None,9786
2010,11,21,Slight,3484
2010,11,21,Moderate,2099
2010,11,21,Severe,1176
2010,11,22,None,5136
2010,11,22,Slight,1494
2010,11,22,Moderate,741
2010,11,22,Severe,300
2010,11,23,None,1704
2010,11,23,Slight,509
2010,11,23,Moderate,238
2010,11,23,Severe,116
2010,12,0,None,734
2010,12,0,Slight,309
2010,12,0,Moderate,164
2010,12,0,Severe,104
2010,12,1,None,247
2010,12,1,Slight,112
2010,12,1,Moderate,70
2010,12,1,Severe,28
2010,12,2,None,45
2010,12,2,Slight,22
2010,12,2,Moderate,12
2010,12,2,Severe,6
2010,12,3,None,0
2010,12,3,Slight,0
2010,12,3,Moderate,0
2010,12,3,Severe,0
2010,12,4,None,37
2010,12,4,Slight,16
2010,12,4,Moderate,19
2010,12,4,Severe,10
2010,12,5,None,3234
2010,12,5,Slight,958
2010,12,5,Moderate,380
2010,12,5,Severe,210
2010,12,6,None,25741
2010,12,6,Slight,8492
2010,12,6,Moderate,3704
2010,12,6,Severe,1609
2010,12,7,None,23148
2010,12,7,Slight,8182
2010,12,7,Moderate,3949
2010,12,7,Severe,2101
2010,12,8,None,23086
2010,12,8,Slight,8593
2010,12,8,Moderate,4309
2010,12,8,Severe,2360
2010,12,9,None,19938
2010,12,9,Slight,7178
2010,12,9,Moderate,3976
2010,12,9,Severe,2395
2010,12,10,None,20347
2010,12,10,Slight,7686
2010,12,10,Moderate,4597
2010,12,10,Severe,2885
2010,12,11,None,19616
2010,12,11,Slight,8309
2010,12,11,Moderate,5170
2010,12,11,Severe,3263
2010,12,12,None,18602
2010,12,12,Slight,7357
2010,12,12,Moderate,4959
2010,12,12,Severe,3207
2010,12,13,None,19028
2010,12,13,Slight,7743
2010,12,13,Moderate,5243
2010,12,13,Severe,3768
2010,12,14,None,16873
2010,12,14,Slight,7309
2010,12,14,Moderate,5081
2010,12,14,Severe,3902
2010,12,15,None,16028
2010,12,15,Slight,7364
2010,12,15,Moderate,5225
2010,12,15,Severe,4146
2010,12,16,None,16404
2010,12,16,Slight,7409
2010,12,16,Moderate,5588
2010,12,16,Severe,4476
2010,12,17,None,17803
2010,12,17,Slight,7755
2010,12,17,Moderate,6100
2010,12,17,Severe,5069
2010,12,18,None,14396
2010,12,18,Slight,6083
2010,12,18,Moderate,4827
2010,12,18,Severe,4251
2010,12,19,None,15143
2010,12,19,Slight,6391
2010,12,19,Moderate,5191
2010,12,19,Severe,4869
2010,12,20,None,8933
2010,12,20,Slight,3821
2010,12,20,Moderate,3266
2010,12,20,Severe,3256
2010,12,21,None,7709
2010,12,21,Slight,3406
2010,12,21,Moderate,2779
2010,12,21,Severe,2280
2010,12,22,None,4714
2010,12,22,Slight,1627
2010,12,22,Moderate,1012
2010,12,22,Severe,772
2010,12,23,None,1737
2010,12,23,Slight,525
2010,12,23,Moderate,359
2010,12,23,Severe,212
2011,1,0,None,650
2011,1,0,Slight,263
2011,1,0,Moderate,109
2011,1,0,Severe,40
2011,1,1,None,237
2011,1,1,Slight,95
2011,1,1,Moderate,33
2011,1,1,Severe,14
2011,1,2,None,51
2011,1,2,Slight,10
2011,1,2,Moderate,4
2011,1,2,Severe,5
2011,1,3,None,3
2011,1,3,Slight,1
2011,1,3,Moderate,2
2011,1,3,Severe,1
2011,1,4,None,56
2011,1,4,Slight,15
2011,1,4,Moderate,3
2011,1,4,Severe,4
2011,1,5,None,2774
2011,1,5,Slight,805
2011,1,5,Moderate,277
2011,1,5,Severe,164
2011,1,6,None,24306
2011,1,6,Slight,7570
2011,1,6,Moderate,2881
2011,1,6,Severe,1292
2011,1,7,None,22607
2011,1,7,Slight,7073
2011,1,7,Moderate,2978
2011,1,7,Severe,1576
2011,1,8,None,23001
2011,1,8,Slight,7045
2011,1,8,Moderate,3387
2011,1,8,Severe,1867
2011,1,9,None,19294
2011,1,9,Slight,6039
2011,1,9,Moderate,3153
2011,1,9,Severe,1861
2011,1,10,None,20846
2011,1,10,Slight,6654
2011,1,10,Moderate,3608
2011,1,10,Severe,2335
2011,1,11,None,19951
2011,1,11,Slight,7324
2011,1,11,Moderate,4130
2011,1,11,Severe,2420
2011,1,12,None,18931
2011,1,12,Slight,6320
2011,1,12,Moderate,3502
2011,1,12,Severe,2315
2011,1,13,None,19479
2011,1,13,Slight,7273
2011,1,13,Moderate,4194
2011,1,13,Severe,2589
2011,1,14,None,17240
2011,1,14,Slight,6621
2011,1,14,Moderate,3969
2011,1,14,Severe,2454
2011,1,15,None,17090
2011,1,15,Slight,6907
2011,1,15,Moderate,4259
2011,1,15,Severe,2882
2011,1,16,None,17542
2011,1,16,Slight,6871
2011,1,16,Moderate,4598
2011,1,16,Severe,2738
2011,1,17,None,18846
2011,1,17,Slight,7328
2011,1,17,Moderate,4937
2011,1,17,Severe,3307
2011,1,18,None,15223
2011,1,18,Slight,6090
2011,1,18,Moderate,4317
2011,1,18,Severe,2759
2011,1,19,None,16594
2011,1,19,Slight,6073
2011,1,19,Moderate,4415
2011,1,19,Severe,3163
2011,1,20,None,9691
2011,1,20,Slight,3646
2011,1,20,Moderate,2841
2011,1,20,Severe,1951
2011,1,21,None,7671
2011,1,21,Slight,3090
2011,1,21,Moderate,2202
2011,1,21,Severe,1357
2011,1,22,None,5197
2011,1,22,Slight,1726
2011,1,22,Moderate,982
2011,1,22,Severe,452
2011,1,23,None,1591
2011,1,23,Slight,532
2011,1,23,Moderate,332
2011,1,23,Severe,139
2011,2,0,None,608
2011,2,0,Slight,167
2011,2,0,Moderate,88
2011,2,0,Severe,48
2011,2,1,None,235
2011,2,1,Slight,72
2011,2,1,Moderate,19
2011,2,1,Severe,15
2011,2,2,None,48
2011,2,2,Slight,11
2011,2,2,Moderate,4
2011,2,2,Severe,1
2011,2,3,None,0
2011,2,3,Slight,3
2011,2,3,Moderate,4
2011,2,3,Severe,1
2011,2,4,None,53
2011,2,4,Slight,6
2011,2,4,Moderate,2
2011,2,4,Severe,6
2011,2,5,None,2485
2011,2,5,Slight,739
2011,2,5,Moderate,288
2011,2,5,Severe,129
2011,2,6,None,22397
2011,2,6,Slight,6667
2011,2,6,Moderate,2881
2011,2,6,Severe,1442
2011,2,7,None,20385
2011,2,7,Slight,6056
2011,2,7,Moderate,3086
2011,2,7,Severe,1507
2011,2,8,None,20813
2011,2,8,Slight,6470
2011,2,8,Moderate,3556
2011,2,8,Severe,1832
2011,2,9,None,17162
2011,2,9,Slight,5431
2011,2,9,Moderate,2953
2011,2,9,Severe,1636
2011,2,10,None,18869
2011,2,10,Slight,6107
2011,2,10,Moderate,3300
2011,2,10,Severe,1927
2011,2,11,None,18024
2011,2,11,Slight,6687
2011,2,11,Moderate,3737
2011,2,11,Severe,2278
2011,2,12,None,16409
2011,2,12,Slight,5807
2011,2,12,Moderate,3436
2011,2,12,Severe,2210
2011,2,13,None,17586
2011,2,13,Slight,6404
2011,2,13,Moderate,3698
2011,2,13,Severe,2553
2011,2,14,None,15016
2011,2,14,Slight,6093
2011,2,14,Moderate,3778
2011,2,14,Severe,2517
2011,2,15,None,15114
2011,2,15,Slight,6152
2011,2,15,Moderate,4033
2011,2,15,Severe,2849
2011,2,16,None,15151
2011,2,16,Slight,6046
2011,2,16,Moderate,4141
2011,2,16,Severe,3053
2011,2,17,None,16965
2011,2,17,Slight,6469
2011,2,17,Moderate,4535
2011,2,17,Severe,3602
2011,2,18,None,12963
2011,2,18,Slight,5580
2011,2,18,Moderate,3981
2011,2,18,Severe,3274
2011,2,19,None,14665
2011,2,19,Slight,5772
2011,2,19,Moderate,4040
2011,2,19,Severe,3538
2011,2,20,None,8406
2011,2,20,Slight,3372
2011,2,20,Moderate,2576
2011,2,20,Severe,2277
2011,2,21,None,7238
2011,2,21,Slight,3022
2011,2,21,Moderate,2175
2011,2,21,Severe,1749
2011,2,22,None,5013
2011,2,22,Slight,1508
2011,2,22,Moderate,892
2011,2,22,Severe,555
2011,2,23,None,1811
2011,2,23,Slight,408
2011,2,23,Moderate,233
2011,2,23,Severe,149
2011,3,0,None,749
2011,3,0,Slight,205
2011,3,0,Moderate,107
2011,3,0,Severe,55
2011,3,1,None,411
2011,3,1,Slight,130
2011,3,1,Moderate,38
2011,3,1,Severe,13
2011,3,2,None,24
2011,3,2,Slight,10
2011,3,2,Moderate,5
2011,3,2,Severe,2
2011,3,3,None,35
2011,3,3,Slight,5
2011,3,3,Moderate,5
2011,3,3,Severe,5
2011,3,4,None,43
2011,3,4,Slight,11
2011,3,4,Moderate,3
2011,3,4,Severe,4
2011,3,5,None,3498
2011,3,5,Slight,899
2011,3,5,Moderate,258
2011,3,5,Severe,97
2011,3,6,None,29735
2011,3,6,Slight,8429
2011,3,6,Moderate,2709
2011,3,6,Severe,1101
2011,3,7,None,25363
2011,3,7,Slight,7939
2011,3,7,Moderate,3101
2011,3,7,Severe,1414
2011,3,8,None,24569
2011,3,8,Slight,8229
2011,3,8,Moderate,3678
2011,3,8,Severe,1807
2011,3,9,None,20680
2011,3,9,Slight,6657
2011,3,9,Moderate,3273
2011,3,9,Severe,1742
2011,3,10,None,22163
2011,3,10,Slight,7285
2011,3,10,Moderate,3553
2011,3,10,Severe,2135
2011,3,11,None,21541
2011,3,11,Slight,7668
2011,3,11,Moderate,3978
2011,3,11,Severe,2499
2011,3,12,None,19517
2011,3,12,Slight,6866
2011,3,12,Moderate,3558
2011,3,12,Severe,2426
2011,3,13,None,20648
2011,3,13,Slight,7452
2011,3,13,Moderate,4244
2011,3,13,Severe,2884
2011,3,14,None,18505
2011,3,14,Slight,6928
2011,3,14,Moderate,3991
2011,3,14,Severe,2689
2011,3,15,None,18651
2011,3,15,Slight,7353
2011,3,15,Moderate,4217
2011,3,15,Severe,3094
2011,3,16,None,17767
2011,3,16,Slight,7139
2011,3,16,Moderate,4327
2011,3,16,Severe,3335
2011,3,17,None,19965
2011,3,17,Slight,8059
2011,3,17,Moderate,5232
2011,3,17,Severe,4017
2011,3,18,None,16353
2011,3,18,Slight,6789
2011,3,18,Moderate,4420
2011,3,18,Severe,3738
2011,3,19,None,17795
2011,3,19,Slight,7295
2011,3,19,Moderate,4976
2011,3,19,Severe,3954
2011,3,20,None,11266
2011,3,20,Slight,4500
2011,3,20,Moderate,3076
2011,3,20,Severe,2702
2011,3,21,None,10116
2011,3,21,Slight,4439
2011,3,21,Moderate,2982
2011,3,21,Severe,2241
2011,3,22,None,5676
2011,3,22,Slight,2050
2011,3,22,Moderate,1201
2011,3,22,Severe,620
2011,3,23,None,2392
2011,3,23,Slight,650
2011,3,23,Moderate,336
2011,3,23,Severe,205
2011,4,0,None,595
2011,4,0,Slight,155
2011,4,0,Moderate,58
2011,4,0,Severe,65
2011,4,1,None,409
2011,4,1,Slight,88
2011,4,1,Moderate,39
2011,4,1,Severe,22
2011,4,2,None,29
2011,4,2,Slight,1
2011,4,2,Moderate,0
2011,4,2,Severe,0
2011,4,3,None,55
2011,4,3,Slight,16
2011,4,3,Moderate,12
2011,4,3,Severe,12
2011,4,4,None,22
2011,4,4,Slight,2
2011,4,4,Moderate,1
2011,4,4,Severe,1
2011,4,5,None,2805
2011,4,5,Slight,819
2011,4,5,Moderate,222
2011,4,5,Severe,115
2011,4,6,None,28293
2011,4,6,Slight,8543
2011,4,6,Moderate,2961
2011,4,6,Severe,1344
2011,4,7,None,23338
2011,4,7,Slight,7908
2011,4,7,Moderate,3122
2011,4,7,Severe,1502
2011,4,8,None,22937
2011,4,8,Slight,8385
2011,4,8,Moderate,3776
2011,4,8,Severe,2105
2011,4,9,None,18614
2011,4,9,Slight,6941
2011,4,9,Moderate,3533
2011,4,9,Severe,1931
2011,4,10,None,20280
2011,4,10,Slight,7520
2011,4,10,Moderate,3954
2011,4,10,Severe,2412
2011,4,11,None,19411
2011,4,11,Slight,7653
2011,4,11,Moderate,4376
2011,4,11,Severe,2768
2011,4,12,None,17996
2011,4,12,Slight,6909
2011,4,12,Moderate,4048
2011,4,12,Severe,2917
2011,4,13,None,18340
2011,4,13,Slight,7371
2011,4,13,Moderate,4514
2011,4,13,Severe,3273
2011,4,14,None,15610
2011,4,14,Slight,6959
2011,4,14,Moderate,4704
2011,4,14,Severe,3571
2011,4,15,None,15947
2011,4,15,Slight,7054
2011,4,15,Moderate,4681
2011,4,15,Severe,3645
2011,4,16,None,15775
2011,4,16,Slight,7054
2011,4,16,Moderate,4796
2011,4,16,Severe,4372
2011,4,17,None,16503
2011,4,17,Slight,7599
2011,4,17,Moderate,5641
2011,4,17,Severe,4927
2011,4,18,None,14474
2011,4,18,Slight,6599
2011,4,18,Moderate,4920
2011,4,18,Severe,4543
2011,4,19,None,14363
2011,4,19,Slight,6398
2011,4,19,Moderate,5061
2011,4,19,Severe,4804
2011,4,20,None,10070
2011,4,20,Slight,4597
2011,4,20,Moderate,3646
2011,4,20,Severe,3435
2011,4,21,None,8111
2011,4,21,Slight,4160
2011,4,21,Moderate,3073
2011,4,21,Severe,2497
2011,4,22,None,5266
2011,4,22,Slight,1888
2011,4,22,Moderate,1151
2011,4,22,Severe,947
2011,4,23,None,2382
2011,4,23,Slight,506
2011,4,23,Moderate,301
2011,4,23,Severe,200
2011,5,0,None,535
2011,5,0,Slight,193
2011,5,0,Moderate,83
2011,5,0,Severe,47
2011,5,1,None,459
2011,5,1,Slight,91
2011,5,1,Moderate,34
2011,5,1,Severe,21
2011,5,2,None,28
2011,5,2,Slight,6
2011,5,2,Moderate,2
2011,5,2,Severe,1
2011,5,3,None,18
2011,5,3,Slight,5
2011,5,3,Moderate,2
2011,5,3,Severe,1
2011,5,4,None,21
2011,5,4,Slight,4
2011,5,4,Moderate,4
2011,5,4,Severe,1
2011,5,5,None,3130
2011,5,5,Slight,834
2011,5,5,Moderate,187
2011,5,5,Severe,104
2011,5,6,None,29267
2011,5,6,Slight,7978
2011,5,6,Moderate,2279
2011,5,6,Severe,1075
2011,5,7,None,25526
2011,5,7,Slight,7888
2011,5,7,Moderate,3003
2011,5,7,Severe,1406
2011,5,8,None,25012
2011,5,8,Slight,7853
2011,5,8,Moderate,3046
2011,5,8,Severe,1726
2011,5,9,None,20904
2011,5,9,Slight,6860
2011,5,9,Moderate,2949
2011,5,9,Severe,1743
2011,5,10,None,22012
2011,5,10,Slight,7791
2011,5,10,Moderate,3358
2011,5,10,Severe,2061
2011,5,11,None,21175
2011,5,11,Slight,7954
2011,5,11,Moderate,3961
2011,5,11,Severe,2561
2011,5,12,None,19767
2011,5,12,Slight,7396
2011,5,12,Moderate,3819
2011,5,12,Severe,2647
2011,5,13,None,19720
2011,5,13,Slight,8052
2011,5,13,Moderate,4348
2011,5,13,Severe,3060
2011,5,14,None,17004
2011,5,14,Slight,7313
2011,5,14,Moderate,4692
2011,5,14,Severe,3395
2011,5,15,None,16821
2011,5,15,Slight,7442
2011,5,15,Moderate,4746
2011,5,15,Severe,3969
2011,5,16,None,16801
2011,5,16,Slight,7021
2011,5,16,Moderate,4830
2011,5,16,Severe,4396
2011,5,17,None,17503
2011,5,17,Slight,7395
2011,5,17,Moderate,5193
2011,5,17,Severe,5096
2011,5,18,None,15401
2011,5,18,Slight,6130
2011,5,18,Moderate,4599
2011,5,18,Severe,4898
2011,5,19,None,15594
2011,5,19,Slight,6465
2011,5,19,Moderate,4880
2011,5,19,Severe,5192
2011,5,20,None,10790
2011,5,20,Slight,4071
2011,5,20,Moderate,3253
2011,5,20,Severe,3335
2011,5,21,None,8652
2011,5,21,Slight,3672
2011,5,21,Moderate,2594
2011,5,21,Severe,2378
2011,5,22,None,4979
2011,5,22,Slight,2222
2011,5,22,Moderate,1514
2011,5,22,Severe,1026
2011,5,23,None,1935
2011,5,23,Slight,689
2011,5,23,Moderate,440
2011,5,23,Severe,246
2011,6,0,None,679
2011,6,0,Slight,275
2011,6,0,Moderate,133
2011,6,0,Severe,83
2011,6,1,None,451
2011,6,1,Slight,99
2011,6,1,Moderate,44
2011,6,1,Severe,22
2011,6,2,None,65
2011,6,2,Slight,10
2011,6,2,Moderate,3
2011,6,2,Severe,3
2011,6,3,None,33
2011,6,3,Slight,17
2011,6,3,Moderate,11
2011,6,3,Severe,13
2011,6,4,None,9
2011,6,4,Slight,3
2011,6,4,Moderate,2
2011,6,4,Severe,1
2011,6,5,None,3688
2011,6,5,Slight,1066
2011,6,5,Moderate,233
2011,6,5,Severe,183
2011,6,6,None,30377
2011,6,6,Slight,7856
2011,6,6,Moderate,2222
2011,6,6,Severe,1372
2011,6,7,None,26212
2011,6,7,Slight,7909
2011,6,7,Moderate,2929
2011,6,7,Severe,1628
2011,6,8,None,25377
2011,6,8,Slight,8098
2011,6,8,Moderate,3151
2011,6,8,Severe,1836
2011,6,9,None,21142
2011,6,9,Slight,7040
2011,6,9,Moderate,3163
2011,6,9,Severe,1810
2011,6,10,None,22045
2011,6,10,Slight,8226
2011,6,10,Moderate,3528
2011,6,10,Severe,2087
2011,6,11,None,21363
2011,6,11,Slight,8004
2011,6,11,Moderate,3885
2011,6,11,Severe,2485
2011,6,12,None,19719
2011,6,12,Slight,7469
2011,6,12,Moderate,3815
2011,6,12,Severe,2423
2011,6,13,None,19144
2011,6,13,Slight,8178
2011,6,13,Moderate,4345
2011,6,13,Severe,2876
2011,6,14,None,16897
2011,6,14,Slight,7433
2011,6,14,Moderate,4632
2011,6,14,Severe,3206
2011,6,15,None,17633
2011,6,15,Slight,7321
2011,6,15,Moderate,4771
2011,6,15,Severe,3963
2011,6,16,None,16532
2011,6,16,Slight,6856
2011,6,16,Moderate,4967
2011,6,16,Severe,4363
2011,6,17,None,17467
2011,6,17,Slight,7595
2011,6,17,Moderate,5467
2011,6,17,Severe,5330
2011,6,18,None,14964
2011,6,18,Slight,6579
2011,6,18,Moderate,4807
2011,6,18,Severe,5070
2011,6,19,None,15404
2011,6,19,Slight,6355
2011,6,19,Moderate,5404
2011,6,19,Severe,5671
2011,6,20,None,11106
2011,6,20,Slight,4552
2011,6,20,Moderate,3593
2011,6,20,Severe,3758
2011,6,21,None,8444
2011,6,21,Slight,4038
2011,6,21,Moderate,2873
2011,6,21,Severe,2753
2011,6,22,None,5681
2011,6,22,Slight,2567
2011,6,22,Moderate,1827
2011,6,22,Severe,1720
2011,6,23,None,2555
2011,6,23,Slight,1096
2011,6,23,Moderate,762
2011,6,23,Severe,595
2011,7,0,None,612
2011,7,0,Slight,341
2011,7,0,Moderate,184
2011,7,0,Severe,80
2011,7,1,None,407
2011,7,1,Slight,147
2011,7,1,Moderate,58
2011,7,1,Severe,32
2011,7,2,None,42
2011,7,2,Slight,11
2011,7,2,Moderate,7
2011,7,2,Severe,2
2011,7,3,None,47
2011,7,3,Slight,15
2011,7,3,Moderate,31
2011,7,3,Severe,30
2011,7,4,None,0
2011,7,4,Slight,0
2011,7,4,Moderate,0
2011,7,4,Severe,0
2011,7,5,None,4414
2011,7,5,Slight,1128
2011,7,5,Moderate,207
2011,7,5,Severe,152
2011,7,6,None,31778
2011,7,6,Slight,7607
2011,7,6,Moderate,2012
2011,7,6,Severe,1194
2011,7,7,None,28617
2011,7,7,Slight,7582
2011,7,7,Moderate,2573
2011,7,7,Severe,1554
2011,7,8,None,27104
2011,7,8,Slight,7962
2011,7,8,Moderate,2885
2011,7,8,Severe,2052
2011,7,9,None,23520
2011,7,9,Slight,6645
2011,7,9,Moderate,2769
2011,7,9,Severe,2185
2011,7,10,None,23092
2011,7,10,Slight,8035
2011,7,10,Moderate,3343
2011,7,10,Severe,2565
2011,7,11,None,23007
2011,7,11,Slight,7618
2011,7,11,Moderate,3854
2011,7,11,Severe,2796
2011,7,12,None,21196
2011,7,12,Slight,7279
2011,7,12,Moderate,3781
2011,7,12,Severe,2910
2011,7,13,None,20360
2011,7,13,Slight,7647
2011,7,13,Moderate,4497
2011,7,13,Severe,3202
2011,7,14,None,17555
2011,7,14,Slight,7098
2011,7,14,Moderate,4540
2011,7,14,Severe,3831
2011,7,15,None,18699
2011,7,15,Slight,7254
2011,7,15,Moderate,4803
2011,7,15,Severe,4404
2011,7,16,None,16770
2011,7,16,Slight,6971
2011,7,16,Moderate,4592
2011,7,16,Severe,4746
2011,7,17,None,18518
2011,7,17,Slight,7731
2011,7,17,Moderate,5612
2011,7,17,Severe,5869
2011,7,18,None,15608
2011,7,18,Slight,6635
2011,7,18,Moderate,4925
2011,7,18,Severe,5166
2011,7,19,None,16062
2011,7,19,Slight,6485
2011,7,19,Moderate,5263
2011,7,19,Severe,5677
2011,7,20,None,12138
2011,7,20,Slight,4607
2011,7,20,Moderate,3581
2011,7,20,Severe,3770
2011,7,21,None,8894
2011,7,21,Slight,3647
2011,7,21,Moderate,2639
2011,7,21,Severe,2687
2011,7,22,None,6928
2011,7,22,Slight,2986
2011,7,22,Moderate,2061
2011,7,22,Severe,1676
2011,7,23,None,2970
2011,7,23,Slight,1501
2011,7,23,Moderate,870
2011,7,23,Severe,602
2011,8,0,None,653
2011,8,0,Slight,228
2011,8,0,Moderate,98
2011,8,0,Severe,64
2011,8,1,None,353
2011,8,1,Slight,148
2011,8,1,Moderate,36
2011,8,1,Severe,28
2011,8,2,None,36
2011,8,2,Slight,1
2011,8,2,Moderate,3
2011,8,2,Severe,5
2011,8,3,None,43
2011,8,3,Slight,11
2011,8,3,Moderate,20
2011,8,3,Severe,27
2011,8,4,None,0
2011,8,4,Slight,0
2011,8,4,Moderate,0
2011,8,4,Severe,0
2011,8,5,None,4475
2011,8,5,Slight,1006
2011,8,5,Moderate,233
2011,8,5,Severe,136
2011,8,6,None,31747
2011,8,6,Slight,7164
2011,8,6,Moderate,1956
2011,8,6,Severe,971
2011,8,7,None,28248
2011,8,7,Slight,7293
2011,8,7,Moderate,2579
2011,8,7,Severe,1345
2011,8,8,None,26721
2011,8,8,Slight,7716
2011,8,8,Moderate,2713
2011,8,8,Severe,1867
2011,8,9,None,23561
2011,8,9,Slight,6652
2011,8,9,Moderate,2704
2011,8,9,Severe,1768
2011,8,10,None,23372
2011,8,10,Slight,7594
2011,8,10,Moderate,3100
2011,8,10,Severe,2142
2011,8,11,None,23529
2011,8,11,Slight,7600
2011,8,11,Moderate,3378
2011,8,11,Severe,2308
2011,8,12,None,21812
2011,8,12,Slight,7073
2011,8,12,Moderate,3437
2011,8,12,Severe,2374
2011,8,13,None,21235
2011,8,13,Slight,7644
2011,8,13,Moderate,4041
2011,8,13,Severe,2796
2011,8,14,None,18757
2011,8,14,Slight,6862
2011,8,14,Moderate,3734
2011,8,14,Severe,3243
2011,8,15,None,19813
2011,8,15,Slight,7318
2011,8,15,Moderate,4347
2011,8,15,Severe,3684
2011,8,16,None,18473
2011,8,16,Slight,6652
2011,8,16,Moderate,4295
2011,8,16,Severe,3821
2011,8,17,None,20732
2011,8,17,Slight,7196
2011,8,17,Moderate,4726
2011,8,17,Severe,4639
2011,8,18,None,16965
2011,8,18,Slight,6413
2011,8,18,Moderate,4208
2011,8,18,Severe,4441
2011,8,19,None,17553
2011,8,19,Slight,6256
2011,8,19,Moderate,4438
2011,8,19,Severe,4561
2011,8,20,None,12538
2011,8,20,Slight,4340
2011,8,20,Moderate,3023
2011,8,20,Severe,3239
2011,8,21,None,9273
2011,8,21,Slight,3390
2011,8,21,Moderate,2223
2011,8,21,Severe,2146
2011,8,22,None,7171
2011,8,22,Slight,2373
2011,8,22,Moderate,1597
2011,8,22,Severe,1286
2011,8,23,None,3174
2011,8,23,Slight,1070
2011,8,23,Moderate,616
2011,8,23,Severe,464
2011,9,0,None,454
2011,9,0,Slight,219
2011,9,0,Moderate,58
2011,9,0,Severe,16
2011,9,1,None,280
2011,9,1,Slight,110
2011,9,1,Moderate,38
2011,9,1,Severe,10
2011,9,2,None,19
2011,9,2,Slight,9
2011,9,2,Moderate,2
2011,9,2,Severe,0
2011,9,3,None,28
2011,9,3,Slight,6
2011,9,3,Moderate,4
2011,9,3,Severe,1
2011,9,4,None,0
2011,9,4,Slight,0
2011,9,4,Moderate,0
2011,9,4,Severe,0
2011,9,5,None,4004
2011,9,5,Slight,977
2011,9,5,Moderate,182
2011,9,5,Severe,101
2011,9,6,None,28046
2011,9,6,Slight,6437
2011,9,6,Moderate,1587
2011,9,6,Severe,644
2011,9,7,None,25965
2011,9,7,Slight,6867
2011,9,7,Moderate,2286
2011,9,7,Severe,1042
2011,9,8,None,25933
2011,9,8,Slight,7021
2011,9,8,Moderate,2404
2011,9,8,Severe,1148
2011,9,9,None,23226
2011,9,9,Slight,6388
2011,9,9,Moderate,2323
2011,9,9,Severe,1303
2011,9,10,None,22891
2011,9,10,Slight,7163
2011,9,10,Moderate,2733
2011,9,10,Severe,1392
2011,9,11,None,22970
2011,9,11,Slight,7351
2011,9,11,Moderate,3055
2011,9,11,Severe,1639
2011,9,12,None,21528
2011,9,12,Slight,6815
2011,9,12,Moderate,2872
2011,9,12,Severe,1720
2011,9,13,None,21931
2011,9,13,Slight,7573
2011,9,13,Moderate,3462
2011,9,13,Severe,2107
2011,9,14,None,18741
2011,9,14,Slight,6650
2011,9,14,Moderate,3251
2011,9,14,Severe,2085
2011,9,15,None,20092
2011,9,15,Slight,7030
2011,9,15,Moderate,3539
2011,9,15,Severe,2381
2011,9,16,None,19096
2011,9,16,Slight,6638
2011,9,16,Moderate,3810
2011,9,16,Severe,2659
2011,9,17,None,20835
2011,9,17,Slight,6911
2011,9,17,Moderate,4072
2011,9,17,Severe,3005
2011,9,18,None,17134
2011,9,18,Slight,6006
2011,9,18,Moderate,3687
2011,9,18,Severe,2891
2011,9,19,None,17738
2011,9,19,Slight,5736
2011,9,19,Moderate,3515
2011,9,19,Severe,2818
2011,9,20,None,12290
2011,9,20,Slight,3523
2011,9,20,Moderate,2281
2011,9,20,Severe,1780
2011,9,21,None,9247
2011,9,21,Slight,2853
2011,9,21,Moderate,1502
2011,9,21,Severe,1052
2011,9,22,None,5569
2011,9,22,Slight,2096
2011,9,22,Moderate,1058
2011,9,22,Severe,579
2011,9,23,None,1681
2011,9,23,Slight,797
2011,9,23,Moderate,405
2011,9,23,Severe,139
2011,10,0,None,524
2011,10,0,Slight,127
2011,10,0,Moderate,52
2011,10,0,Severe,15
2011,10,1,None,288
2011,10,1,Slight,61
2011,10,1,Moderate,12
2011,10,1,Severe,9
2011,10,2,None,28
2011,10,2,Slight,3
2011,10,2,Moderate,0
2011,10,2,Severe,0
2011,10,3,None,22
2011,10,3,Slight,8
2011,10,3,Moderate,2
2011,10,3,Severe,1
2011,10,4,None,1
2011,10,4,Slight,0
2011,10,4,Moderate,0
2011,10,4,Severe,1
2011,10,5,None,3882
2011,10,5,Slight,793
2011,10,5,Moderate,166
2011,10,5,Severe,94
2011,10,6,None,29820
2011,10,6,Slight,6725
2011,10,6,Moderate,1747
2011,10,6,Severe,689
2011,10,7,None,27056
2011,10,7,Slight,7016
2011,10,7,Moderate,2407
2011,10,7,Severe,846
2011,10,8,None,26498
2011,10,8,Slight,6872
2011,10,8,Moderate,2513
2011,10,8,Severe,1035
2011,10,9,None,23685
2011,10,9,Slight,6680
2011,10,9,Moderate,2526
2011,10,9,Severe,1233
2011,10,10,None,24908
2011,10,10,Slight,6653
2011,10,10,Moderate,2557
2011,10,10,Severe,1437
2011,10,11,None,24063
2011,10,11,Slight,7302
2011,10,11,Moderate,3019
2011,10,11,Severe,1544
2011,10,12,None,22465
2011,10,12,Slight,6696
2011,10,12,Moderate,2760
2011,10,12,Severe,1673
2011,10,13,None,23409
