yr,mon,u_carrier,delay_type,type_count
2011,9,B6,Slight,2835
2011,9,B6,Moderate,1841
2011,9,B6,Severe,1790
2011,9,CO,None,16053
2011,9,CO,Slight,8748
2011,9,CO,Moderate,2287
2011,9,CO,Severe,1329
2011,9,DH,None,0
2011,9,DH,Slight,0
2011,9,DH,Moderate,0
2011,9,DH,Severe,0
2011,9,DL,None,59969
2011,9,DL,Slight,13159
2011,9,DL,Moderate,4755
2011,9,DL,Severe,3344
2011,9,EV,None,15771
2011,9,EV,Slight,3125
2011,9,EV,Moderate,1800
2011,9,EV,Severe,1792
2011,9,F9,None,6474
2011,9,F9,Slight,2513
2011,9,F9,Moderate,729
2011,9,F9,Severe,348
2011,9,FL,None,18134
2011,9,FL,Slight,2390
2011,9,FL,Moderate,950
2011,9,FL,Severe,908
2011,9,HA,None,359
2011,9,HA,Slight,92
2011,9,HA,Moderate,21
2011,9,HA,Severe,31
2011,9,HP,None,0
2011,9,HP,Slight,0
2011,9,HP,Moderate,0
2011,9,HP,Severe,0
2011,9,KH,None,0
2011,9,KH,Slight,0
2011,9,KH,Moderate,0
2011,9,KH,Severe,0
2011,9,MQ,None,29021
2011,9,MQ,Slight,5137
2011,9,MQ,Moderate,2677
2011,9,MQ,Severe,1776
2011,9,NW,None,0
2011,9,NW,Slight,0
2011,9,NW,Moderate,0
2011,9,NW,Severe,0
2011,9,OH,None,0
2011,9,OH,Slight,0
2011,9,OH,Moderate,0
2011,9,OH,Severe,0
2011,9,OO,None,37103
2011,9,OO,Slight,7254
2011,9,OO,Moderate,3603
2011,9,OO,Severe,2652
2011,9,TZ,None,0
2011,9,TZ,Slight,0
2011,9,TZ,Moderate,0
2011,9,TZ,Severe,0
2011,9,UA,None,24704
2011,9,UA,Slight,6143
2011,9,UA,Moderate,2609
2011,9,UA,Severe,2063
2011,9,US,None,28935
2011,9,US,Slight,6947
2011,9,US,Moderate,2814
2011,9,US,Severe,1881
2011,9,VX,None,0
2011,9,VX,Slight,0
2011,9,VX,Moderate,0
2011,9,VX,Severe,0
2011,9,WN,None,31108
2011,9,WN,Slight,21380
2011,9,WN,Moderate,7684
2011,9,WN,Severe,4268
2011,9,XE,None,20782
2011,9,XE,Slight,4558
2011,9,XE,Moderate,2534
2011,9,XE,Severe,2552
2011,9,YV,None,8898
2011,9,YV,Slight,966
2011,9,YV,Moderate,602
2011,9,YV,Severe,692
2011,10,9E,None,0
2011,10,9E,Slight,0
2011,10,9E,Moderate,0
2011,10,9E,Severe,0
2011,10,AA,None,37196
2011,10,AA,Slight,12160
2011,10,AA,Moderate,4779
2011,10,AA,Severe,3231
2011,10,AS,None,9468
2011,10,AS,Slight,1436
2011,10,AS,Moderate,442
2011,10,AS,Severe,283
2011,10,B6,None,12704
2011,10,B6,Slight,3378
2011,10,B6,Moderate,1975
2011,10,B6,Severe,1869
2011,10,CO,None,15706
2011,10,CO,Slight,10276
2011,10,CO,Moderate,2548
2011,10,CO,Severe,1576
2011,10,DH,None,0
2011,10,DH,Slight,0
2011,10,DH,Moderate,0
2011,10,DH,Severe,0
2011,10,DL,None,62598
2011,10,DL,Slight,13699
2011,10,DL,Moderate,4819
2011,10,DL,Severe,2657
2011,10,EV,None,17233
2011,10,EV,Slight,2993
2011,10,EV,Moderate,1673
2011,10,EV,Severe,1767
2011,10,F9,None,6141
2011,10,F9,Slight,2690
2011,10,F9,Moderate,779
2011,10,F9,Severe,394
2011,10,FL,None,18169
2011,10,FL,Slight,3347
2011,10,FL,Moderate,1199
2011,10,FL,Severe,534
2011,10,HA,None,358
2011,10,HA,Slight,109
2011,10,HA,Moderate,25
2011,10,HA,Severe,28
2011,10,HP,None,0
2011,10,HP,Slight,0
2011,10,HP,Moderate,0
2011,10,HP,Severe,0
2011,10,KH,None,0
2011,10,KH,Slight,0
2011,10,KH,Moderate,0
2011,10,KH,Severe,0
2011,10,MQ,None,30138
2011,10,MQ,Slight,5367
2011,10,MQ,Moderate,2718
2011,10,MQ,Severe,1642
2011,10,NW,None,0
2011,10,NW,Slight,0
2011,10,NW,Moderate,0
2011,10,NW,Severe,0
2011,10,OH,None,0
2011,10,OH,Slight,0
2011,10,OH,Moderate,0
2011,10,OH,Severe,0
2011,10,OO,None,37989
2011,10,OO,Slight,7332
2011,10,OO,Moderate,3354
2011,10,OO,Severe,2672
2011,10,TZ,None,0
2011,10,TZ,Slight,0
2011,10,TZ,Moderate,0
2011,10,TZ,Severe,0
2011,10,UA,None,24546
2011,10,UA,Slight,6929
2011,10,UA,Moderate,2750
2011,10,UA,Severe,1983
2011,10,US,None,31854
2011,10,US,Slight,7382
2011,10,US,Moderate,2521
2011,10,US,Severe,1465
2011,10,VX,None,0
2011,10,VX,Slight,0
2011,10,VX,Moderate,0
2011,10,VX,Severe,0
2011,10,WN,None,32821
2011,10,WN,Slight,22910
2011,10,WN,Moderate,7867
2011,10,WN,Severe,3357
2011,10,XE,None,21855
2011,10,XE,Slight,4314
2011,10,XE,Moderate,2348
2011,10,XE,Severe,2312
2011,10,YV,None,9242
2011,10,YV,Slight,1077
2011,10,YV,Moderate,599
2011,10,YV,Severe,555
2011,11,9E,None,0
2011,11,9E,Slight,0
2011,11,9E,Moderate,0
2011,11,9E,Severe,0
2011,11,AA,None,34152
2011,11,AA,Slight,11129
2011,11,AA,Moderate,4648
2011,11,AA,Severe,3275
2011,11,AS,None,8023
2011,11,AS,Slight,1641
2011,11,AS,Moderate,585
2011,11,AS,Severe,469
2011,11,B6,None,13664
2011,11,B6,Slight,3167
2011,11,B6,Moderate,1539
2011,11,B6,Severe,1174
2011,11,CO,None,15093
2011,11,CO,Slight,10268
2011,11,CO,Moderate,2864
2011,11,CO,Severe,1315
2011,11,DH,None,0
2011,11,DH,Slight,0
2011,11,DH,Moderate,0
2011,11,DH,Severe,0
2011,11,DL,None,58045
2011,11,DL,Slight,13933
2011,11,DL,Moderate,5111
2011,11,DL,Severe,2589
2011,11,EV,None,15101
2011,11,EV,Slight,2739
2011,11,EV,Moderate,1764
2011,11,EV,Severe,1825
2011,11,F9,None,5505
2011,11,F9,Slight,2839
2011,11,F9,Moderate,889
2011,11,F9,Severe,340
2011,11,FL,None,17251
2011,11,FL,Slight,3231
2011,11,FL,Moderate,1198
2011,11,FL,Severe,624
2011,11,HA,None,371
2011,11,HA,Slight,110
2011,11,HA,Moderate,32
2011,11,HA,Severe,24
2011,11,HP,None,0
2011,11,HP,Slight,0
2011,11,HP,Moderate,0
2011,11,HP,Severe,0
2011,11,KH,None,0
2011,11,KH,Slight,0
2011,11,KH,Moderate,0
2011,11,KH,Severe,0
2011,11,MQ,None,27044
2011,11,MQ,Slight,5468
2011,11,MQ,Moderate,3008
2011,11,MQ,Severe,1886
2011,11,NW,None,0
2011,11,NW,Slight,0
2011,11,NW,Moderate,0
2011,11,NW,Severe,0
2011,11,OH,None,0
2011,11,OH,Slight,0
2011,11,OH,Moderate,0
2011,11,OH,Severe,0
2011,11,OO,None,33126
2011,11,OO,Slight,7740
2011,11,OO,Moderate,3567
2011,11,OO,Severe,3507
2011,11,TZ,None,0
2011,11,TZ,Slight,0
2011,11,TZ,Moderate,0
2011,11,TZ,Severe,0
2011,11,UA,None,21934
2011,11,UA,Slight,6403
2011,11,UA,Moderate,2529
2011,11,UA,Severe,2179
2011,11,US,None,30591
2011,11,US,Slight,7704
2011,11,US,Moderate,2308
2011,11,US,Severe,1379
2011,11,VX,None,0
2011,11,VX,Slight,0
2011,11,VX,Moderate,0
2011,11,VX,Severe,0
2011,11,WN,None,32879
2011,11,WN,Slight,20273
2011,11,WN,Moderate,6370
2011,11,WN,Severe,2861
2011,11,XE,None,20728
2011,11,XE,Slight,3919
2011,11,XE,Moderate,2183
2011,11,XE,Severe,2470
2011,11,YV,None,8201
2011,11,YV,Slight,865
2011,11,YV,Moderate,451
2011,11,YV,Severe,470
2011,12,9E,None,0
2011,12,9E,Slight,0
2011,12,9E,Moderate,0
2011,12,9E,Severe,0
2011,12,AA,None,33947
2011,12,AA,Slight,12254
2011,12,AA,Moderate,5025
2011,12,AA,Severe,3149
2011,12,AS,None,7953
2011,12,AS,Slight,1998
2011,12,AS,Moderate,537
2011,12,AS,Severe,363
2011,12,B6,None,14058
2011,12,B6,Slight,3504
2011,12,B6,Moderate,1730
2011,12,B6,Severe,1440
2011,12,CO,None,13367
2011,12,CO,Slight,11474
2011,12,CO,Moderate,3831
2011,12,CO,Severe,1758
2011,12,DH,None,0
2011,12,DH,Slight,0
2011,12,DH,Moderate,0
2011,12,DH,Severe,0
2011,12,DL,None,57481
2011,12,DL,Slight,13367
2011,12,DL,Moderate,4916
2011,12,DL,Severe,3233
2011,12,EV,None,15300
2011,12,EV,Slight,2687
2011,12,EV,Moderate,1747
2011,12,EV,Severe,2005
2011,12,F9,None,4471
2011,12,F9,Slight,3004
2011,12,F9,Moderate,1465
2011,12,F9,Severe,813
2011,12,FL,None,18474
2011,12,FL,Slight,2039
2011,12,FL,Moderate,817
2011,12,FL,Severe,545
2011,12,HA,None,327
2011,12,HA,Slight,158
2011,12,HA,Moderate,48
2011,12,HA,Severe,19
2011,12,HP,None,0
2011,12,HP,Slight,0
2011,12,HP,Moderate,0
2011,12,HP,Severe,0
2011,12,KH,None,0
2011,12,KH,Slight,0
2011,12,KH,Moderate,0
2011,12,KH,Severe,0
2011,12,MQ,None,27210
2011,12,MQ,Slight,5352
2011,12,MQ,Moderate,3241
2011,12,MQ,Severe,2007
2011,12,NW,None,0
2011,12,NW,Slight,0
2011,12,NW,Moderate,0
2011,12,NW,Severe,0
2011,12,OH,None,0
2011,12,OH,Slight,0
2011,12,OH,Moderate,0
2011,12,OH,Severe,0
2011,12,OO,None,33496
2011,12,OO,Slight,8759
2011,12,OO,Moderate,4348
2011,12,OO,Severe,3613
2011,12,TZ,None,0
2011,12,TZ,Slight,0
2011,12,TZ,Moderate,0
2011,12,TZ,Severe,0
2011,12,UA,None,21219
2011,12,UA,Slight,7946
2011,12,UA,Moderate,3175
2011,12,UA,Severe,2075
2011,12,US,None,30306
2011,12,US,Slight,7856
2011,12,US,Moderate,2330
2011,12,US,Severe,1279
2011,12,VX,None,0
2011,12,VX,Slight,0
2011,12,VX,Moderate,0
2011,12,VX,Severe,0
2011,12,WN,None,32970
2011,12,WN,Slight,21026
2011,12,WN,Moderate,7072
2011,12,WN,Severe,3237
2011,12,XE,None,19973
2011,12,XE,Slight,5631
2011,12,XE,Moderate,3030
2011,12,XE,Severe,3653
2011,12,YV,None,9205
2011,12,YV,Slight,1188
2011,12,YV,Moderate,638
2011,12,YV,Severe,475
2012,1,9E,None,0
2012,1,9E,Slight,0
2012,1,9E,Moderate,0
2012,1,9E,Severe,0
2012,1,AA,None,37318
2012,1,AA,Slight,10106
2012,1,AA,Moderate,4457
2012,1,AA,Severe,2985
2012,1,AS,None,7317
2012,1,AS,Slight,1571
2012,1,AS,Moderate,711
2012,1,AS,Severe,667
2012,1,B6,None,12957
2012,1,B6,Slight,3294
2012,1,B6,Moderate,1846
2012,1,B6,Severe,1377
2012,1,CO,None,0
2012,1,CO,Slight,0
2012,1,CO,Moderate,0
2012,1,CO,Severe,0
2012,1,DH,None,0
2012,1,DH,Slight,0
2012,1,DH,Moderate,0
2012,1,DH,Severe,0
2012,1,DL,None,56272
2012,1,DL,Slight,11865
2012,1,DL,Moderate,4811
2012,1,DL,Severe,3238
2012,1,EV,None,35735
2012,1,EV,Slight,7225
2012,1,EV,Moderate,4662
2012,1,EV,Severe,5027
2012,1,F9,None,4468
2012,1,F9,Slight,2621
2012,1,F9,Moderate,1233
2012,1,F9,Severe,568
2012,1,FL,None,16948
2012,1,FL,Slight,2023
2012,1,FL,Moderate,928
2012,1,FL,Severe,600
2012,1,HA,None,362
2012,1,HA,Slight,113
2012,1,HA,Moderate,31
2012,1,HA,Severe,32
2012,1,HP,None,0
2012,1,HP,Slight,0
2012,1,HP,Moderate,0
2012,1,HP,Severe,0
2012,1,KH,None,0
2012,1,KH,Slight,0
2012,1,KH,Moderate,0
2012,1,KH,Severe,0
2012,1,MQ,None,28259
2012,1,MQ,Slight,4629
2012,1,MQ,Moderate,2773
2012,1,MQ,Severe,2037
2012,1,NW,None,0
2012,1,NW,Slight,0
2012,1,NW,Moderate,0
2012,1,NW,Severe,0
2012,1,OH,None,0
2012,1,OH,Slight,0
2012,1,OH,Moderate,0
2012,1,OH,Severe,0
2012,1,OO,None,35886
2012,1,OO,Slight,7366
2012,1,OO,Moderate,3981
2012,1,OO,Severe,3397
2012,1,TZ,None,0
2012,1,TZ,Slight,0
2012,1,TZ,Moderate,0
2012,1,TZ,Severe,0
2012,1,UA,None,35073
2012,1,UA,Slight,15758
2012,1,UA,Moderate,5553
2012,1,UA,Severe,3764
2012,1,US,None,30079
2012,1,US,Slight,7608
2012,1,US,Moderate,3001
2012,1,US,Severe,1684
2012,1,VX,None,4502
2012,1,VX,Slight,1444
2012,1,VX,Moderate,505
2012,1,VX,Severe,722
2012,1,WN,None,34117
2012,1,WN,Slight,18551
2012,1,WN,Moderate,6541
2012,1,WN,Severe,3458
2012,1,XE,None,0
2012,1,XE,Slight,0
2012,1,XE,Moderate,0
2012,1,XE,Severe,0
2012,1,YV,None,7767
2012,1,YV,Slight,1196
2012,1,YV,Moderate,847
2012,1,YV,Severe,571
2012,2,9E,None,0
2012,2,9E,Slight,0
2012,2,9E,Moderate,0
2012,2,9E,Severe,0
2012,2,AA,None,38064
2012,2,AA,Slight,8994
2012,2,AA,Moderate,3504
2012,2,AA,Severe,2364
2012,2,AS,None,7984
2012,2,AS,Slight,1361
2012,2,AS,Moderate,438
2012,2,AS,Severe,314
2012,2,B6,None,13572
2012,2,B6,Slight,2915
2012,2,B6,Moderate,1569
2012,2,B6,Severe,1045
2012,2,CO,None,0
2012,2,CO,Slight,0
2012,2,CO,Moderate,0
2012,2,CO,Severe,0
2012,2,DH,None,0
2012,2,DH,Slight,0
2012,2,DH,Moderate,0
2012,2,DH,Severe,0
2012,2,DL,None,54927
2012,2,DL,Slight,11074
2012,2,DL,Moderate,3903
2012,2,DL,Severe,2277
2012,2,EV,None,33707
2012,2,EV,Slight,7296
2012,2,EV,Moderate,4564
2012,2,EV,Severe,4894
2012,2,F9,None,3661
2012,2,F9,Slight,2532
2012,2,F9,Moderate,1301
2012,2,F9,Severe,732
2012,2,FL,None,16125
2012,2,FL,Slight,1884
2012,2,FL,Moderate,727
2012,2,FL,Severe,361
2012,2,HA,None,358
2012,2,HA,Slight,98
2012,2,HA,Moderate,25
2012,2,HA,Severe,23
2012,2,HP,None,0
2012,2,HP,Slight,0
2012,2,HP,Moderate,0
2012,2,HP,Severe,0
2012,2,KH,None,0
2012,2,KH,Slight,0
2012,2,KH,Moderate,0
2012,2,KH,Severe,0
2012,2,MQ,None,28612
2012,2,MQ,Slight,4545
2012,2,MQ,Moderate,2478
2012,2,MQ,Severe,1436
2012,2,NW,None,0
2012,2,NW,Slight,0
2012,2,NW,Moderate,0
2012,2,NW,Severe,0
2012,2,OH,None,0
2012,2,OH,Slight,0
2012,2,OH,Moderate,0
2012,2,OH,Severe,0
2012,2,OO,None,35249
2012,2,OO,Slight,7419
2012,2,OO,Moderate,3627
2012,2,OO,Severe,2520
2012,2,TZ,None,0
2012,2,TZ,Slight,0
2012,2,TZ,Moderate,0
2012,2,TZ,Severe,0
2012,2,UA,None,33997
2012,2,UA,Slight,16110
2012,2,UA,Moderate,5439
2012,2,UA,Severe,3168
2012,2,US,None,31524
2012,2,US,Slight,6189
2012,2,US,Moderate,1775
2012,2,US,Severe,1101
2012,2,VX,None,4735
2012,2,VX,Slight,1469
2012,2,VX,Moderate,353
2012,2,VX,Severe,187
2012,2,WN,None,35289
2012,2,WN,Slight,17601
2012,2,WN,Moderate,5298
2012,2,WN,Severe,2355
2012,2,XE,None,0
2012,2,XE,Slight,0
2012,2,XE,Moderate,0
2012,2,XE,Severe,0
2012,2,YV,None,7913
2012,2,YV,Slight,901
2012,2,YV,Moderate,446
2012,2,YV,Severe,411
2012,3,9E,None,0
2012,3,9E,Slight,0
2012,3,9E,Moderate,0
2012,3,9E,Severe,0
2012,3,AA,None,38633
2012,3,AA,Slight,10018
2012,3,AA,Moderate,5034
2012,3,AA,Severe,4507
2012,3,AS,None,8186
2012,3,AS,Slight,1878
2012,3,AS,Moderate,766
2012,3,AS,Severe,524
2012,3,B6,None,13802
2012,3,B6,Slight,3916
2012,3,B6,Moderate,2239
2012,3,B6,Severe,1709
2012,3,CO,None,0
2012,3,CO,Slight,0
2012,3,CO,Moderate,0
2012,3,CO,Severe,0
2012,3,DH,None,0
2012,3,DH,Slight,0
2012,3,DH,Moderate,0
2012,3,DH,Severe,0
2012,3,DL,None,57500
2012,3,DL,Slight,15275
2012,3,DL,Moderate,6552
2012,3,DL,Severe,3729
2012,3,EV,None,33060
2012,3,EV,Slight,9044
2012,3,EV,Moderate,6447
2012,3,EV,Severe,7690
2012,3,F9,None,5086
2012,3,F9,Slight,2541
2012,3,F9,Moderate,1127
2012,3,F9,Severe,572
2012,3,FL,None,16837
2012,3,FL,Slight,2241
2012,3,FL,Moderate,889
2012,3,FL,Severe,471
2012,3,HA,None,357
2012,3,HA,Slight,133
2012,3,HA,Moderate,50
2012,3,HA,Severe,34
2012,3,HP,None,0
2012,3,HP,Slight,0
2012,3,HP,Moderate,0
2012,3,HP,Severe,0
2012,3,KH,None,0
2012,3,KH,Slight,0
2012,3,KH,Moderate,0
2012,3,KH,Severe,0
2012,3,MQ,None,29528
2012,3,MQ,Slight,4717
2012,3,MQ,Moderate,3070
2012,3,MQ,Severe,2411
2012,3,NW,None,0
2012,3,NW,Slight,0
2012,3,NW,Moderate,0
2012,3,NW,Severe,0
2012,3,OH,None,0
2012,3,OH,Slight,0
2012,3,OH,Moderate,0
2012,3,OH,Severe,0
2012,3,OO,None,37097
2012,3,OO,Slight,10062
2012,3,OO,Moderate,4774
2012,3,OO,Severe,4326
2012,3,TZ,None,0
2012,3,TZ,Slight,0
2012,3,TZ,Moderate,0
2012,3,TZ,Severe,0
2012,3,UA,None,26756
2012,3,UA,Slight,24266
2012,3,UA,Moderate,9649
2012,3,UA,Severe,5412
2012,3,US,None,33296
2012,3,US,Slight,7223
2012,3,US,Moderate,2441
2012,3,US,Severe,1403
2012,3,VX,None,4105
2012,3,VX,Slight,1682
2012,3,VX,Moderate,760
2012,3,VX,Severe,1107
2012,3,WN,None,35525
2012,3,WN,Slight,22022
2012,3,WN,Moderate,7827
2012,3,WN,Severe,3591
2012,3,XE,None,0
2012,3,XE,Slight,0
2012,3,XE,Moderate,0
2012,3,XE,Severe,0
2012,3,YV,None,7839
2012,3,YV,Slight,1379
2012,3,YV,Moderate,607
2012,3,YV,Severe,592
2012,4,9E,None,0
2012,4,9E,Slight,0
2012,4,9E,Moderate,0
2012,4,9E,Severe,0
2012,4,AA,None,37797
2012,4,AA,Slight,9815
2012,4,AA,Moderate,3576
2012,4,AA,Severe,3853
2012,4,AS,None,8876
2012,4,AS,Slight,1499
2012,4,AS,Moderate,536
2012,4,AS,Severe,353
2012,4,B6,None,15200
2012,4,B6,Slight,3066
2012,4,B6,Moderate,1590
2012,4,B6,Severe,1192
2012,4,CO,None,0
2012,4,CO,Slight,0
2012,4,CO,Moderate,0
2012,4,CO,Severe,0
2012,4,DH,None,0
2012,4,DH,Slight,0
2012,4,DH,Moderate,0
2012,4,DH,Severe,0
2012,4,DL,None,62321
2012,4,DL,Slight,12761
2012,4,DL,Moderate,4163
2012,4,DL,Severe,2408
2012,4,EV,None,37795
2012,4,EV,Slight,7940
2012,4,EV,Moderate,4645
2012,4,EV,Severe,4478
2012,4,F9,None,5019
2012,4,F9,Slight,2366
2012,4,F9,Moderate,910
2012,4,F9,Severe,417
2012,4,FL,None,17605
2012,4,FL,Slight,1944
2012,4,FL,Moderate,639
2012,4,FL,Severe,331
2012,4,HA,None,345
2012,4,HA,Slight,118
2012,4,HA,Moderate,37
2012,4,HA,Severe,22
2012,4,HP,None,0
2012,4,HP,Slight,0
2012,4,HP,Moderate,0
2012,4,HP,Severe,0
2012,4,KH,None,0
2012,4,KH,Slight,0
2012,4,KH,Moderate,0
2012,4,KH,Severe,0
2012,4,MQ,None,31664
2012,4,MQ,Slight,4756
2012,4,MQ,Moderate,2782
2012,4,MQ,Severe,2014
2012,4,NW,None,0
2012,4,NW,Slight,0
2012,4,NW,Moderate,0
2012,4,NW,Severe,0
2012,4,OH,None,0
2012,4,OH,Slight,0
2012,4,OH,Moderate,0
2012,4,OH,Severe,0
2012,4,OO,None,38430
2012,4,OO,Slight,8341
2012,4,OO,Moderate,3766
2012,4,OO,Severe,2796
2012,4,TZ,None,0
2012,4,TZ,Slight,0
2012,4,TZ,Moderate,0
2012,4,TZ,Severe,0
2012,4,UA,None,32051
2012,4,UA,Slight,20196
2012,4,UA,Moderate,7308
2012,4,UA,Severe,4027
2012,4,US,None,33717
2012,4,US,Slight,5653
2012,4,US,Moderate,1762
2012,4,US,Severe,1060
2012,4,VX,None,5038
2012,4,VX,Slight,1650
2012,4,VX,Moderate,524
2012,4,VX,Severe,471
2012,4,WN,None,37357
2012,4,WN,Slight,20562
2012,4,WN,Moderate,6771
2012,4,WN,Severe,3347
2012,4,XE,None,0
2012,4,XE,Slight,0
2012,4,XE,Moderate,0
2012,4,XE,Severe,0
2012,4,YV,None,7777
2012,4,YV,Slight,1162
2012,4,YV,Moderate,492
2012,4,YV,Severe,385
2012,5,9E,None,0
2012,5,9E,Slight,0
2012,5,9E,Moderate,0
2012,5,9E,Severe,0
2012,5,AA,None,38174
2012,5,AA,Slight,10617
2012,5,AA,Moderate,4911
2012,5,AA,Severe,4806
2012,5,AS,None,9716
2012,5,AS,Slight,1418
2012,5,AS,Moderate,454
2012,5,AS,Severe,357
2012,5,B6,None,14536
2012,5,B6,Slight,2940
2012,5,B6,Moderate,1782
2012,5,B6,Severe,1506
2012,5,CO,None,0
2012,5,CO,Slight,0
2012,5,CO,Moderate,0
2012,5,CO,Severe,0
2012,5,DH,None,0
2012,5,DH,Slight,0
2012,5,DH,Moderate,0
2012,5,DH,Severe,0
2012,5,DL,None,60418
2012,5,DL,Slight,13715
2012,5,DL,Moderate,5898
2012,5,DL,Severe,3921
2012,5,EV,None,35742
2012,5,EV,Slight,8588
2012,5,EV,Moderate,5102
2012,5,EV,Severe,5900
2012,5,F9,None,5275
2012,5,F9,Slight,2815
2012,5,F9,Moderate,1094
2012,5,F9,Severe,342
2012,5,FL,None,16295
2012,5,FL,Slight,2938
2012,5,FL,Moderate,1234
2012,5,FL,Severe,851
2012,5,HA,None,367
2012,5,HA,Slight,127
2012,5,HA,Moderate,42
2012,5,HA,Severe,26
2012,5,HP,None,0
2012,5,HP,Slight,0
2012,5,HP,Moderate,0
2012,5,HP,Severe,0
2012,5,KH,None,0
2012,5,KH,Slight,0
2012,5,KH,Moderate,0
2012,5,KH,Severe,0
2012,5,MQ,None,31594
2012,5,MQ,Slight,5131
2012,5,MQ,Moderate,3181
2012,5,MQ,Severe,2383
2012,5,NW,None,0
2012,5,NW,Slight,0
2012,5,NW,Moderate,0
2012,5,NW,Severe,0
2012,5,OH,None,0
2012,5,OH,Slight,0
2012,5,OH,Moderate,0
2012,5,OH,Severe,0
2012,5,OO,None,39379
2012,5,OO,Slight,7867
2012,5,OO,Moderate,3618
2012,5,OO,Severe,2913
2012,5,TZ,None,0
2012,5,TZ,Slight,0
2012,5,TZ,Moderate,0
2012,5,TZ,Severe,0
2012,5,UA,None,30773
2012,5,UA,Slight,21102
2012,5,UA,Moderate,7970
2012,5,UA,Severe,5586
2012,5,US,None,33082
2012,5,US,Slight,6675
2012,5,US,Moderate,2432
2012,5,US,Severe,1724
2012,5,VX,None,5608
2012,5,VX,Slight,1677
2012,5,VX,Moderate,491
2012,5,VX,Severe,406
2012,5,WN,None,34043
2012,5,WN,Slight,22699
2012,5,WN,Moderate,8885
2012,5,WN,Severe,4305
2012,5,XE,None,0
2012,5,XE,Slight,0
2012,5,XE,Moderate,0
2012,5,XE,Severe,0
2012,5,YV,None,7810
2012,5,YV,Slight,1206
2012,5,YV,Moderate,626
2012,5,YV,Severe,600
2012,6,9E,None,0
2012,6,9E,Slight,0
2012,6,9E,Moderate,0
2012,6,9E,Severe,0
2012,6,AA,None,35252
2012,6,AA,Slight,11365
2012,6,AA,Moderate,4933
2012,6,AA,Severe,4339
2012,6,AS,None,9370
2012,6,AS,Slight,1855
2012,6,AS,Moderate,639
2012,6,AS,Severe,463
2012,6,B6,None,13190
2012,6,B6,Slight,3281
2012,6,B6,Moderate,2015
2012,6,B6,Severe,2550
2012,6,CO,None,0
2012,6,CO,Slight,0
2012,6,CO,Moderate,0
2012,6,CO,Severe,0
2012,6,DH,None,0
2012,6,DH,Slight,0
2012,6,DH,Moderate,0
2012,6,DH,Severe,0
2012,6,DL,None,58770
2012,6,DL,Slight,16115
2012,6,DL,Moderate,6783
2012,6,DL,Severe,4910
2012,6,EV,None,35876
2012,6,EV,Slight,10511
2012,6,EV,Moderate,6499
2012,6,EV,Severe,6992
2012,6,F9,None,4630
2012,6,F9,Slight,2870
2012,6,F9,Moderate,1394
2012,6,F9,Severe,653
2012,6,FL,None,15004
2012,6,FL,Slight,4069
2012,6,FL,Moderate,1567
2012,6,FL,Severe,1060
2012,6,HA,None,391
2012,6,HA,Slight,182
2012,6,HA,Moderate,44
2012,6,HA,Severe,28
2012,6,HP,None,0
2012,6,HP,Slight,0
2012,6,HP,Moderate,0
2012,6,HP,Severe,0
2012,6,KH,None,0
2012,6,KH,Slight,0
2012,6,KH,Moderate,0
2012,6,KH,Severe,0
2012,6,MQ,None,29993
2012,6,MQ,Slight,5630
2012,6,MQ,Moderate,3743
2012,6,MQ,Severe,2602
2012,6,NW,None,0
2012,6,NW,Slight,0
2012,6,NW,Moderate,0
2012,6,NW,Severe,0
2012,6,OH,None,0
2012,6,OH,Slight,0
2012,6,OH,Moderate,0
2012,6,OH,Severe,0
2012,6,OO,None,36915
2012,6,OO,Slight,10324
2012,6,OO,Moderate,4569
2012,6,OO,Severe,3759
2012,6,TZ,None,0
2012,6,TZ,Slight,0
2012,6,TZ,Moderate,0
2012,6,TZ,Severe,0
2012,6,UA,None,24997
2012,6,UA,Slight,22559
2012,6,UA,Moderate,10616
2012,6,UA,Severe,8896
2012,6,US,None,31792
2012,6,US,Slight,6886
2012,6,US,Moderate,2401
2012,6,US,Severe,1830
2012,6,VX,None,5071
2012,6,VX,Slight,1656
2012,6,VX,Moderate,531
2012,6,VX,Severe,832
2012,6,WN,None,28956
2012,6,WN,Slight,24994
2012,6,WN,Moderate,10465
2012,6,WN,Severe,5364
2012,6,XE,None,0
2012,6,XE,Slight,0
2012,6,XE,Moderate,0
2012,6,XE,Severe,0
2012,6,YV,None,8079
2012,6,YV,Slight,1346
2012,6,YV,Moderate,548
2012,6,YV,Severe,523
2012,7,9E,None,0
2012,7,9E,Slight,0
2012,7,9E,Moderate,0
2012,7,9E,Severe,0
2012,7,AA,None,34373
2012,7,AA,Slight,11970
2012,7,AA,Moderate,5781
2012,7,AA,Severe,5545
2012,7,AS,None,9516
2012,7,AS,Slight,1911
2012,7,AS,Moderate,735
2012,7,AS,Severe,661
2012,7,B6,None,14227
2012,7,B6,Slight,3746
2012,7,B6,Moderate,2261
2012,7,B6,Severe,2820
2012,7,CO,None,0
2012,7,CO,Slight,0
2012,7,CO,Moderate,0
2012,7,CO,Severe,0
2012,7,DH,None,0
2012,7,DH,Slight,0
2012,7,DH,Moderate,0
2012,7,DH,Severe,0
2012,7,DL,None,56942
2012,7,DL,Slight,16712
2012,7,DL,Moderate,8384
2012,7,DL,Severe,7652
2012,7,EV,None,31708
2012,7,EV,Slight,10610
