yr,mon,arr_hour,max,min,mean,count,prop,q25,q75
2007,8,9,1437,0,0.0,39065,0.16633815435812108,0.0,8.0
2007,8,10,814,0,0.0,41550,0.19521058965102286,0.0,10.0
2007,8,11,1258,0,0.0,39306,0.21001882664224292,0.0,11.0
2007,8,12,1217,0,0.0,41446,0.21435120397625826,0.0,11.0
2007,8,13,831,0,0.0,36746,0.23874707451151145,0.0,13.0
2007,8,14,670,0,0.0,41232,0.2512369033760186,0.0,15.0
2007,8,15,1320,0,1.0,38877,0.2803457056871672,0.0,17.0
2007,8,16,1017,0,3.0,42390,0.3177164425572069,0.0,22.0
2007,8,17,1350,0,4.0,40341,0.3470662601323715,0.0,26.0
2007,8,18,1085,0,5.0,42026,0.36482177699519347,0.0,29.0
2007,8,19,1118,0,6.0,38656,0.3885037251655629,0.0,34.0
2007,8,20,1016,0,7.0,42209,0.4055770096424933,0.0,36.0
2007,8,21,1093,0,8.0,36071,0.4150148318593884,0.0,37.0
2007,8,22,941,0,8.0,32021,0.42028668686174697,0.0,38.0
2007,8,23,795,0,8.0,22952,0.40850470547229,0.0,34.0
2007,9,0,691,0,0.0,4501,0.23372583870251054,0.0,13.0
2007,9,1,721,0,0.0,889,0.13948256467941508,0.0,6.0
2007,9,2,150,0,0.0,234,0.18376068376068377,0.0,9.5
2007,9,3,132,0,0.0,116,0.15517241379310345,0.0,7.0
2007,9,4,657,0,0.0,460,0.11521739130434783,0.0,4.25
2007,9,5,1431,0,0.0,3862,0.12299326773692387,0.0,2.0
2007,9,6,468,0,0.0,6155,0.11811535337124289,0.0,3.0
2007,9,7,1655,0,0.0,19030,0.07803468208092486,0.0,1.0
2007,9,8,814,0,0.0,27434,0.090508128599548,0.0,2.0
2007,9,9,683,0,0.0,34811,0.10163454080606704,0.0,3.0
2007,9,10,865,0,0.0,38582,0.12469545383857758,0.0,4.0
2007,9,11,1387,0,0.0,37966,0.13707001000895538,0.0,5.0
2007,9,12,1534,0,0.0,38876,0.13972630929107932,0.0,5.0
2007,9,13,1532,0,0.0,35124,0.15869490946361461,0.0,7.0
2007,9,14,1236,0,0.0,38695,0.16325106602920275,0.0,7.0
2007,9,15,957,0,0.0,37909,0.19953045450948323,0.0,10.0
2007,9,16,1056,0,0.0,41824,0.21157708492731447,0.0,11.0
2007,9,17,1665,0,0.0,37997,0.2321235887043714,0.0,13.0
2007,9,18,979,0,0.0,39368,0.23762954684007315,0.0,13.0
2007,9,19,1073,0,0.0,38012,0.25594549089761126,0.0,15.0
2007,9,20,1104,0,0.0,39315,0.2619102123871296,0.0,16.0
2007,9,21,717,0,0.0,32554,0.2701050562142901,0.0,17.0
2007,9,22,999,0,0.0,28596,0.260805707091901,0.0,16.0
2007,9,23,692,0,0.0,20504,0.2326863051111978,0.0,13.0
2007,10,0,319,0,0.0,4734,0.28791719476130123,0.0,19.0
2007,10,1,184,0,0.0,932,0.18025751072961374,0.0,8.0
2007,10,2,154,0,0.0,225,0.21777777777777776,0.0,12.0
2007,10,3,146,0,0.0,161,0.13043478260869565,0.0,1.0
2007,10,4,251,0,0.0,502,0.1892430278884462,0.0,9.0
2007,10,5,1848,0,0.0,3983,0.14411247803163443,0.0,6.0
2007,10,6,847,0,0.0,6488,0.14133785450061653,0.0,6.0
2007,10,7,605,0,0.0,20151,0.09721601905612624,0.0,4.0
2007,10,8,732,0,0.0,29045,0.11895334825271131,0.0,5.0
2007,10,9,1715,0,0.0,36585,0.12972529725297252,0.0,6.0
2007,10,10,1375,0,0.0,40263,0.16297841690882447,0.0,7.0
2007,10,11,1352,0,0.0,39661,0.17657144297924915,0.0,8.0
2007,10,12,1246,0,0.0,40922,0.17811934900542495,0.0,8.0
2007,10,13,443,0,0.0,37945,0.19849782580050074,0.0,10.0
2007,10,14,1283,0,0.0,40436,0.2116430903155604,0.0,11.0
2007,10,15,2598,0,0.0,39073,0.23484247434289662,0.0,13.0
2007,10,16,1003,0,0.0,44326,0.24186707575689212,0.0,14.0
2007,10,17,1147,0,0.0,39775,0.2741671904462602,0.0,17.0
2007,10,18,1135,0,1.0,41361,0.27409878871400595,0.0,17.0
2007,10,19,1007,0,1.0,39273,0.2913197362055356,0.0,19.0
2007,10,20,1022,0,1.0,41851,0.29466440467372346,0.0,20.0
2007,10,21,716,0,1.0,33700,0.3035905044510386,0.0,21.0
2007,10,22,912,0,1.0,30205,0.29716934282403573,0.0,20.0
2007,10,23,859,0,0.0,21699,0.27526614129683397,0.0,17.0
2007,11,0,280,0,0.0,5989,0.25179495742194025,0.0,15.0
2007,11,1,253,0,0.0,726,0.19834710743801653,0.0,10.0
2007,11,2,285,0,0.0,414,0.14492753623188406,0.0,6.0
2007,11,3,74,0,0.0,66,0.10606060606060606,0.0,1.0
2007,11,4,793,0,0.0,569,0.18804920913884007,0.0,9.0
2007,11,5,485,0,0.0,4038,0.1490837048043586,0.0,6.0
2007,11,6,831,0,0.0,6016,0.13746675531914893,0.0,5.0
2007,11,7,1040,0,0.0,18038,0.09829249362457035,0.0,3.0
2007,11,8,852,0,0.0,28230,0.1136733970952887,0.0,4.0
2007,11,9,939,0,0.0,34541,0.12958513071422367,0.0,5.0
2007,11,10,941,0,0.0,39777,0.1538577569952485,0.0,7.0
2007,11,11,894,0,0.0,35716,0.16354015007279651,0.0,7.0
2007,11,12,822,0,0.0,40392,0.16404238463061993,0.0,7.0
2007,11,13,580,0,0.0,37550,0.17637816245006657,0.0,8.0
2007,11,14,929,0,0.0,37366,0.1896376384948884,0.0,9.0
2007,11,15,619,0,0.0,38157,0.20931939093744267,0.0,10.0
2007,11,16,575,0,0.0,43743,0.2234414649201015,0.0,12.0
2007,11,17,492,0,0.0,36085,0.2349729804627962,0.0,13.0
2007,11,18,1146,0,0.0,38881,0.2492991435405468,0.0,14.0
2007,11,19,1127,0,0.0,37302,0.2680553321537719,0.0,17.0
2007,11,20,1011,0,0.0,39575,0.2713076437144662,0.0,17.0
2007,11,21,929,0,0.0,32570,0.2857844642308873,0.0,19.0
2007,11,22,734,0,0.0,29979,0.27162346976216684,0.0,17.0
2007,11,23,689,0,0.0,20890,0.2534705600765917,0.0,15.0
2007,12,0,713,0,5.0,6509,0.38654171147641725,0.0,31.0
2007,12,1,312,0,0.0,800,0.28625,0.0,20.0
2007,12,2,344,0,0.0,469,0.24733475479744135,0.0,14.0
2007,12,3,102,0,0.0,106,0.27358490566037735,0.0,17.0
2007,12,4,242,0,0.0,522,0.2509578544061303,0.0,14.75
2007,12,5,874,0,0.0,4061,0.2600344742674218,0.0,15.0
2007,12,6,762,0,0.0,6298,0.22832645284217212,0.0,13.0
2007,12,7,1652,0,0.0,17622,0.20718420156622402,0.0,11.0
2007,12,8,1942,0,0.0,27557,0.2233552273469536,0.0,12.0
2007,12,9,983,0,1.0,33677,0.25121002464590075,0.0,15.0
2007,12,10,1134,0,2.0,40270,0.28790663024584057,0.0,18.0
2007,12,11,703,0,3.0,35288,0.3053162548175017,0.0,20.0
2007,12,12,1321,0,3.0,39764,0.31862991650739364,0.0,21.0
2007,12,13,535,0,3.0,37455,0.32940862368175144,0.0,22.0
2007,12,14,1332,0,4.0,36816,0.3396621034332899,0.0,24.0
2007,12,15,1167,0,4.0,37772,0.35322461082283174,0.0,26.0
2007,12,16,1234,0,6.0,42886,0.3805437671967542,0.0,30.0
2007,12,17,1236,0,7.0,36141,0.3985501231288564,0.0,32.0
2007,12,18,1149,0,8.0,38265,0.4117078269959493,0.0,35.0
2007,12,19,1154,0,9.0,36186,0.43364837229867903,0.0,37.0
2007,12,20,1248,0,9.0,39699,0.42779415098617096,0.0,37.0
2007,12,21,943,0,9.0,32010,0.4399250234301781,0.0,38.0
2007,12,22,775,0,9.0,29181,0.43685960042493405,0.0,38.0
2007,12,23,650,0,8.0,22000,0.4219090909090909,0.0,35.0
2008,1,0,413,0,0.0,5642,0.29847571783055654,0.0,20.0
2008,1,1,314,0,0.0,719,0.24478442280945759,0.0,14.0
2008,1,2,185,0,0.0,380,0.19210526315789472,0.0,8.25
2008,1,3,98,0,0.0,72,0.19444444444444445,0.0,8.25
2008,1,4,150,0,0.0,370,0.1810810810810811,0.0,10.0
2008,1,5,822,0,0.0,3716,0.17761033369214208,0.0,7.0
2008,1,6,486,0,0.0,6031,0.1905156690432764,0.0,9.5
2008,1,7,1017,0,0.0,17306,0.1543973188489541,0.0,7.0
2008,1,8,741,0,0.0,27386,0.17366537646972907,0.0,9.0
2008,1,9,884,0,0.0,32383,0.19182904610443752,0.0,10.0
2008,1,10,763,0,0.0,39351,0.2130822596630327,0.0,11.0
2008,1,11,581,0,0.0,35188,0.22811754007047857,0.0,13.0
2008,1,12,616,0,0.0,38510,0.23947026746299663,0.0,13.0
2008,1,13,785,0,0.0,36594,0.24509482428813467,0.0,14.0
2008,1,14,904,0,0.0,36743,0.2607299349535966,0.0,16.0
2008,1,15,856,0,0.0,36794,0.2783334239278143,0.0,18.0
2008,1,16,1146,0,1.0,43026,0.2831543717752057,0.0,18.0
2008,1,17,1094,0,2.0,36640,0.3138919213973799,0.0,22.0
2008,1,18,1032,0,2.0,37183,0.3107871876933007,0.0,22.0
2008,1,19,897,0,3.0,37474,0.33764743555531834,0.0,25.0
2008,1,20,1147,0,3.0,39819,0.33355935608629045,0.0,24.0
2008,1,21,742,0,3.0,31747,0.349639336000252,0.0,27.0
2008,1,22,1357,0,3.0,28854,0.3382893186386636,0.0,25.0
2008,1,23,618,0,3.0,21260,0.3220602069614299,0.0,23.0
2008,2,0,355,0,3.0,5905,0.3485182049110923,0.0,26.0
2008,2,1,306,0,0.0,771,0.26848249027237353,0.0,16.0
2008,2,2,251,0,0.0,347,0.2680115273775216,0.0,16.0
2008,2,3,133,0,3.0,73,0.2876712328767123,0.0,17.0
2008,2,4,218,0,0.0,317,0.2113564668769716,0.0,12.0
2008,2,5,2461,0,0.0,3749,0.18698319551880502,0.0,8.0
2008,2,6,941,0,0.0,5563,0.18065791838935827,0.0,9.0
2008,2,7,683,0,0.0,16336,0.1764201762977473,0.0,8.0
2008,2,8,946,0,0.0,25970,0.19125914516750095,0.0,10.0
2008,2,9,776,0,0.0,30779,0.21124792878261153,0.0,11.0
2008,2,10,940,0,0.0,36681,0.2384068046127423,0.0,13.0
2008,2,11,852,0,0.0,33240,0.2581528279181709,0.0,15.0
2008,2,12,882,0,0.0,35891,0.2673929397341952,0.0,16.0
2008,2,13,920,0,0.0,33527,0.27204939302651593,0.0,17.0
2008,2,14,1350,0,1.0,34784,0.28377989880404786,0.0,18.0
2008,2,15,1196,0,1.0,33781,0.2972972972972973,0.0,20.0
2008,2,16,1357,0,3.0,39622,0.32050376053707536,0.0,23.0
2008,2,17,1249,0,3.0,33478,0.338311727104367,0.0,25.0
2008,2,18,1292,0,4.0,34591,0.3557572779046573,0.0,27.0
2008,2,19,1193,0,5.0,34245,0.3685209519637903,0.0,29.0
2008,2,20,1169,0,4.0,36980,0.36095186587344513,0.0,28.0
2008,2,21,1265,0,5.0,29496,0.37181312720368864,0.0,30.0
2008,2,22,876,0,5.0,27655,0.37638763333936,0.0,31.0
2008,2,23,839,0,4.0,20188,0.35060431939766196,0.0,26.0
2008,3,0,313,0,2.0,7045,0.3356990773598297,0.0,24.0
2008,3,1,307,0,0.0,1070,0.24392523364485982,0.0,14.0
2008,3,2,146,0,0.0,286,0.25524475524475526,0.0,15.0
2008,3,3,108,0,0.0,138,0.26811594202898553,0.0,15.0
2008,3,4,354,0,0.0,280,0.18214285714285713,0.0,9.0
2008,3,5,1202,0,0.0,4404,0.19141689373297002,0.0,10.0
2008,3,6,942,0,0.0,6615,0.17898715041572186,0.0,8.0
2008,3,7,990,0,0.0,18892,0.1393711623967817,0.0,6.0
2008,3,8,705,0,0.0,28456,0.16179364633117796,0.0,8.0
2008,3,9,811,0,0.0,35304,0.1858996147745298,0.0,9.0
2008,3,10,948,0,0.0,39378,0.20854284118035452,0.0,11.0
2008,3,11,666,0,0.0,37047,0.22101654654897832,0.0,12.0
2008,3,12,1195,0,0.0,38253,0.238203539591666,0.0,13.0
2008,3,13,1224,0,0.0,35971,0.2546773789997498,0.0,15.0
2008,3,14,570,0,0.0,37855,0.26001849161273277,0.0,16.0
2008,3,15,1129,0,1.0,35907,0.2781073328320383,0.0,17.0
2008,3,16,1267,0,1.0,42388,0.29286590544493724,0.0,19.0
2008,3,17,1370,0,2.0,36806,0.31478563277726457,0.0,22.0
2008,3,18,1143,0,2.0,37361,0.3222076496881775,0.0,23.0
2008,3,19,1065,0,3.0,36601,0.33652086008579,0.0,25.0
2008,3,20,1104,0,4.0,41225,0.3508793208004851,0.0,27.0
2008,3,21,919,0,4.0,32857,0.35313631798399125,0.0,27.0
2008,3,22,1059,0,5.0,31111,0.36543344797659993,0.0,29.0
2008,3,23,877,0,4.0,22892,0.34304560545168616,0.0,25.0
2008,4,0,568,0,0.0,6181,0.25173920077657336,0.0,15.0
2008,4,1,230,0,0.0,875,0.1657142857142857,0.0,7.0
2008,4,2,162,0,0.0,222,0.17567567567567569,0.0,8.0
2008,4,3,141,0,0.0,117,0.2564102564102564,0.0,17.0
2008,4,4,380,0,0.0,253,0.11857707509881422,0.0,1.0
2008,4,5,965,0,0.0,3995,0.17371714643304131,0.0,8.0
2008,4,6,851,0,0.0,6251,0.11918093105103184,0.0,3.0
2008,4,7,712,0,0.0,20035,0.10072373346643373,0.0,3.0
2008,4,8,778,0,0.0,27679,0.12449871743921384,0.0,5.0
2008,4,9,893,0,0.0,35623,0.1418184880554698,0.0,6.0
2008,4,10,826,0,0.0,37945,0.16494926867835025,0.0,8.0
2008,4,11,834,0,0.0,36675,0.17832310838445808,0.0,9.0
2008,4,12,1291,0,0.0,37240,0.19197099892588615,0.0,10.0
2008,4,13,1395,0,0.0,36024,0.19983899622473905,0.0,10.0
2008,4,14,710,0,0.0,37504,0.21061753412969283,0.0,11.0
2008,4,15,1047,0,0.0,35799,0.22143076622252017,0.0,12.0
2008,4,16,2453,0,0.0,40660,0.23952287260206592,0.0,14.0
2008,4,17,1290,0,0.0,36510,0.2546151739249521,0.0,15.0
2008,4,18,1542,0,0.0,37271,0.2648171500630517,0.0,16.0
2008,4,19,856,0,1.0,36142,0.28332687731724865,0.0,18.0
2008,4,20,984,0,1.0,40287,0.29287363169260555,0.0,19.0
2008,4,21,1057,0,1.0,31743,0.3025548939923763,0.0,20.0
2008,4,22,716,0,2.0,29866,0.3035224000535726,0.0,21.0
2008,4,23,610,0,1.0,21253,0.28913565143744413,0.0,19.0
2008,5,0,275,0,0.0,5867,0.2287370035793421,0.0,12.0
2008,5,1,285,0,0.0,796,0.13944723618090452,0.0,6.0
2008,5,2,153,0,0.0,268,0.15671641791044777,0.0,9.0
2008,5,3,78,0,0.0,150,0.12666666666666668,0.0,0.0
2008,5,4,163,0,0.0,317,0.12618296529968454,0.0,4.0
2008,5,5,1124,0,0.0,4373,0.17630916990624285,0.0,9.0
2008,5,6,722,0,0.0,5921,0.11585880763384564,0.0,2.0
2008,5,7,863,0,0.0,21292,0.08881269960548563,0.0,3.0
2008,5,8,763,0,0.0,28050,0.11329768270944741,0.0,5.0
2008,5,9,809,0,0.0,36359,0.13429962320195826,0.0,6.0
2008,5,10,835,0,0.0,38987,0.1567189063021007,0.0,7.0
2008,5,11,674,0,0.0,38221,0.16391512519295676,0.0,7.0
2008,5,12,1263,0,0.0,38969,0.18101567912956454,0.0,9.0
2008,5,13,823,0,0.0,36747,0.1959887882003973,0.0,10.0
2008,5,14,1155,0,0.0,38824,0.20757778693591591,0.0,11.0
2008,5,15,1203,0,0.0,37477,0.22040184646583239,0.0,12.0
2008,5,16,484,0,0.0,41478,0.23376247649356285,0.0,13.0
2008,5,17,1129,0,0.0,37913,0.24701289795057105,0.0,14.0
2008,5,18,1951,0,0.0,38580,0.26270088128564023,0.0,16.0
2008,5,19,1133,0,0.0,38068,0.2756908689713145,0.0,17.0
2008,5,20,1107,0,1.0,40507,0.2888636531957439,0.0,19.0
2008,5,21,770,0,1.0,32719,0.2943855252299887,0.0,19.0
2008,5,22,942,0,1.0,30264,0.2916005815490352,0.0,19.0
2008,5,23,626,0,0.0,22002,0.27824743205163166,0.0,18.0
2008,6,0,932,0,5.0,6028,0.4012939615129396,0.0,36.0
2008,6,1,287,0,3.0,1247,0.31836407377706494,0.0,22.0
2008,6,2,255,0,0.0,263,0.22433460076045628,0.0,12.0
2008,6,3,215,0,2.5,210,0.3333333333333333,0.0,23.0
2008,6,4,201,0,0.0,408,0.2965686274509804,0.0,19.0
2008,6,5,802,0,0.0,4500,0.24933333333333332,0.0,14.0
2008,6,6,777,0,0.0,6762,0.1660751257024549,0.0,6.0
2008,6,7,664,0,0.0,20928,0.11386659021406728,0.0,4.0
2008,6,8,810,0,0.0,28755,0.12752564771344113,0.0,5.0
2008,6,9,927,0,0.0,36436,0.16077505763530575,0.0,8.0
2008,6,10,748,0,0.0,38415,0.18945724326434987,0.0,10.0
2008,6,11,860,0,0.0,37539,0.2026159460827406,0.0,10.0
2008,6,12,754,0,0.0,39256,0.2224118606072957,0.0,12.0
2008,6,13,623,0,0.0,35617,0.23971698907824915,0.0,14.0
2008,6,14,687,0,1.0,38675,0.2638914027149321,0.0,16.0
2008,6,15,633,0,2.0,36409,0.30129912933615316,0.0,20.0
2008,6,16,1186,0,3.0,40696,0.33054845685079615,0.0,24.0
2008,6,17,1170,0,4.0,36055,0.35764803772014975,0.0,28.0
2008,6,18,1707,0,6.0,38559,0.38763972094712,0.0,34.0
2008,6,19,1344,0,7.0,36528,0.40897393780113883,0.0,38.0
2008,6,20,1024,0,8.0,39960,0.4262012012012012,0.0,40.0
2008,6,21,1129,0,10.0,33215,0.44973656480505797,0.0,44.0
2008,6,22,1008,0,10.0,30016,0.4459954690831556,0.0,43.0
2008,6,23,970,0,9.0,23385,0.4389993585631815,0.0,41.0
2008,7,0,732,0,3.0,7091,0.35255958256945424,0.0,31.0
2008,7,1,406,0,0.0,1431,0.28162124388539483,0.0,17.0
2008,7,2,240,0,0.0,266,0.2556390977443609,0.0,15.0
2008,7,3,230,0,2.0,226,0.3141592920353982,0.0,17.75
2008,7,4,700,0,0.0,399,0.2781954887218045,0.0,17.0
2008,7,5,879,0,0.0,4847,0.19785434289251083,0.0,9.0
2008,7,6,840,0,0.0,7159,0.14038273501885737,0.0,4.0
2008,7,7,1082,0,0.0,21989,0.08936286324980672,0.0,1.0
2008,7,8,1175,0,0.0,29688,0.10286984640258691,0.0,3.0
2008,7,9,939,0,0.0,37789,0.12254888988859192,0.0,4.0
2008,7,10,1337,0,0.0,40181,0.14374953336153903,0.0,6.0
2008,7,11,619,0,0.0,39158,0.16114203994075285,0.0,7.0
2008,7,12,1510,0,0.0,40684,0.16814964113656475,0.0,7.0
2008,7,13,607,0,0.0,36784,0.18856024358416704,0.0,9.0
2008,7,14,1263,0,0.0,40265,0.2180553830870483,0.0,11.0
2008,7,15,966,0,0.0,37439,0.24426400277785199,0.0,14.0
2008,7,16,1158,0,0.0,42031,0.2703480764197854,0.0,17.0
2008,7,17,898,0,1.0,37640,0.3011955366631243,0.0,21.0
2008,7,18,960,0,2.0,39611,0.32945393956224284,0.0,25.0
2008,7,19,944,0,3.0,37744,0.3520559559135227,0.0,30.0
2008,7,20,1143,0,3.0,41408,0.36577472952086554,0.0,32.0
2008,7,21,1130,0,5.0,34399,0.3872205587371726,0.0,35.0
2008,7,22,847,0,4.0,30662,0.36902354706150936,0.0,34.0
2008,7,23,1325,0,5.0,23791,0.38005968643604726,0.0,33.5
2008,8,0,419,0,0.0,7040,0.30440340909090907,0.0,22.0
2008,8,1,353,0,0.0,1121,0.22658340767172166,0.0,12.0
2008,8,2,276,0,0.0,213,0.2347417840375587,0.0,14.0
2008,8,3,220,0,0.0,179,0.2681564245810056,0.0,16.5
2008,8,4,404,0,0.0,417,0.15827338129496402,0.0,8.0
2008,8,5,578,0,0.0,4730,0.19006342494714587,0.0,9.0
2008,8,6,606,0,0.0,6768,0.1310579196217494,0.0,3.0
2008,8,7,1049,0,0.0,20998,0.08905610058100771,0.0,1.0
2008,8,8,653,0,0.0,28668,0.11298311706432258,0.0,3.0
2008,8,9,794,0,0.0,36891,0.12377002520940067,0.0,5.0
2008,8,10,587,0,0.0,39579,0.14709820864599915,0.0,5.0
2008,8,11,1359,0,0.0,37993,0.15805543126365382,0.0,6.0
2008,8,12,1286,0,0.0,40280,0.16492055610724926,0.0,7.0
2008,8,13,641,0,0.0,36121,0.17898175576534425,0.0,8.0
2008,8,14,1072,0,0.0,39682,0.19694067839322615,0.0,9.0
2008,8,15,1140,0,0.0,36760,0.21746463547334058,0.0,11.0
2008,8,16,686,0,0.0,41225,0.2356579745300182,0.0,13.0
2008,8,17,1088,0,0.0,37285,0.26128469894059275,0.0,16.0
2008,8,18,1030,0,0.0,38812,0.27071524270844066,0.0,17.0
2008,8,19,1107,0,0.0,36944,0.29114335210047637,0.0,20.0
2008,8,20,1143,0,0.0,40771,0.3009982585661377,0.0,21.0
2008,8,21,869,0,1.0,33282,0.3153656631212067,0.0,23.0
2008,8,22,892,0,0.0,30030,0.3043623043623044,0.0,22.0
2008,8,23,1034,0,1.0,22928,0.3087927424982554,0.0,22.0
2008,9,0,235,0,0.0,4183,0.1845565383695912,0.0,8.0
2008,9,1,116,0,0.0,233,0.07725321888412018,0.0,1.0
2008,9,2,26,0,0.0,49,0.02040816326530612,0.0,0.0
2008,9,3,103,0,0.0,85,0.16470588235294117,0.0,3.0
2008,9,4,115,0,0.0,234,0.15384615384615385,0.0,6.75
2008,9,5,1382,0,0.0,2997,0.10744077410744077,0.0,4.0
2008,9,6,1012,0,0.0,5555,0.08478847884788479,0.0,1.0
2008,9,7,769,0,0.0,16816,0.05958610846812559,0.0,0.0
2008,9,8,1583,0,0.0,24133,0.07939336178676501,0.0,1.0
2008,9,9,822,0,0.0,32083,0.08820870866190818,0.0,2.0
2008,9,10,809,0,0.0,35438,0.10435126135786443,0.0,2.0
2008,9,11,619,0,0.0,35317,0.11742220460401506,0.0,3.0
2008,9,12,1050,0,0.0,36718,0.1265864153821014,0.0,4.0
2008,9,13,627,0,0.0,32596,0.12881948705362622,0.0,4.0
2008,9,14,1186,0,0.0,37288,0.1394818708431667,0.0,5.0
2008,9,15,570,0,0.0,34843,0.15716212725655082,0.0,6.0
2008,9,16,1025,0,0.0,39518,0.16048383015334783,0.0,6.0
2008,9,17,467,0,0.0,34421,0.17468986955637547,0.0,7.0
2008,9,18,1239,0,0.0,35407,0.18205439602338522,0.0,8.0
2008,9,19,1148,0,0.0,34601,0.18938758995404756,0.0,8.0
2008,9,20,386,0,0.0,36184,0.18734799911563121,0.0,8.0
2008,9,21,809,0,0.0,29863,0.19368449251582226,0.0,9.0
2008,9,22,657,0,0.0,25303,0.17349721376911828,0.0,7.0
2008,9,23,635,0,0.0,17525,0.16068473609129816,0.0,7.0
2008,10,0,224,0,0.0,4712,0.13539898132427844,0.0,4.0
2008,10,1,245,0,0.0,339,0.12389380530973451,0.0,2.0
2008,10,2,50,0,0.0,66,0.045454545454545456,0.0,0.0
2008,10,3,156,0,0.0,78,0.14102564102564102,0.0,7.0
2008,10,4,304,0,0.0,338,0.14497041420118342,0.0,8.75
2008,10,5,956,0,0.0,2941,0.10030601836110166,0.0,4.0
2008,10,6,954,0,0.0,5775,0.08086580086580086,0.0,1.0
2008,10,7,671,0,0.0,18018,0.06643356643356643,0.0,1.0
2008,10,8,603,0,0.0,24770,0.08716188938231732,0.0,2.0
2008,10,9,805,0,0.0,33533,0.0934005308203859,0.0,2.0
2008,10,10,775,0,0.0,36827,0.11708800608249383,0.0,4.0
2008,10,11,1392,0,0.0,36387,0.11908099046362712,0.0,4.0
2008,10,12,889,0,0.0,38131,0.11843382025123915,0.0,4.0
2008,10,13,517,0,0.0,34539,0.12901357885289094,0.0,5.0
2008,10,14,1346,0,0.0,38365,0.13843346800469178,0.0,5.0
2008,10,15,556,0,0.0,36645,0.1451766953199618,0.0,6.0
2008,10,16,1215,0,0.0,40677,0.1503306536863584,0.0,6.0
2008,10,17,1148,0,0.0,36040,0.16900665926748057,0.0,7.0
2008,10,18,873,0,0.0,37156,0.16839810528582194,0.0,7.0
2008,10,19,552,0,0.0,35643,0.18937799848497602,0.0,9.0
2008,10,20,394,0,0.0,37456,0.18523067065356685,0.0,8.0
2008,10,21,892,0,0.0,30634,0.19413070444604036,0.0,9.0
2008,10,22,706,0,0.0,25724,0.1743119266055046,0.0,7.0
2008,10,23,569,0,0.0,18945,0.16347321192926895,0.0,6.0
2008,11,0,343,0,0.0,3726,0.20155662909286098,0.0,9.0
2008,11,1,261,0,0.0,358,0.19273743016759776,0.0,9.0
2008,11,2,141,0,0.0,68,0.22058823529411764,0.0,11.5
2008,11,3,185,0,0.0,70,0.24285714285714285,0.0,13.25
2008,11,4,109,0,0.0,302,0.11920529801324503,0.0,5.0
2008,11,5,724,0,0.0,2638,0.11827141774071266,0.0,5.0
2008,11,6,765,0,0.0,4913,0.10462039487075107,0.0,3.0
2008,11,7,644,0,0.0,15403,0.08076348763227943,0.0,1.0
2008,11,8,755,0,0.0,23008,0.1008779554937413,0.0,2.0
2008,11,9,772,0,0.0,29283,0.10101424034422703,0.0,2.0
2008,11,10,620,0,0.0,36882,0.12819261428339027,0.0,4.0
2008,11,11,532,0,0.0,33208,0.14144182124789206,0.0,5.0
2008,11,12,754,0,0.0,35304,0.1372365737593474,0.0,4.0
2008,11,13,478,0,0.0,34660,0.14691286785920368,0.0,5.0
2008,11,14,569,0,0.0,34057,0.1609948028305488,0.0,6.0
2008,11,15,747,0,0.0,34228,0.17947294612597872,0.0,8.0
2008,11,16,988,0,0.0,38466,0.18086102012166588,0.0,8.0
2008,11,17,1230,0,0.0,33685,0.19857503339765475,0.0,9.0
2008,11,18,1103,0,0.0,34687,0.1969325683973823,0.0,9.0
2008,11,19,1308,0,0.0,32283,0.22274881516587677,0.0,12.0
2008,11,20,950,0,0.0,35828,0.2224796248743999,0.0,12.0
2008,11,21,1022,0,0.0,28723,0.2240016711346308,0.0,12.0
2008,11,22,884,0,0.0,23362,0.2149644722198442,0.0,11.0
2008,11,23,576,0,0.0,19859,0.20434060123873307,0.0,10.0
2008,12,0,1017,0,4.0,4255,0.38519388954171563,0.0,35.0
2008,12,1,390,0,4.0,378,0.328042328042328,0.0,22.0
2008,12,2,93,0,1.0,71,0.28169014084507044,0.0,16.5
2008,12,3,301,0,0.0,79,0.34177215189873417,0.0,28.5
2008,12,4,366,0,0.0,251,0.2589641434262948,0.0,15.0
2008,12,5,894,0,0.0,2824,0.2507082152974504,0.0,15.0
2008,12,6,1026,0,0.0,5148,0.2094017094017094,0.0,11.0
2008,12,7,1103,0,0.0,15381,0.19173005656329237,0.0,10.0
2008,12,8,948,0,0.0,23581,0.22585980238327466,0.0,12.0
2008,12,9,904,0,0.0,29982,0.24187846040957908,0.0,14.0
2008,12,10,801,0,1.0,37683,0.2813204893453281,0.0,17.0
2008,12,11,642,0,2.0,33258,0.2989055264898671,0.0,20.0
2008,12,12,634,0,1.0,35150,0.3056330014224751,0.0,21.0
2008,12,13,983,0,2.0,35493,0.31651311526216436,0.0,22.0
2008,12,14,1170,0,3.0,34242,0.33327492553005084,0.0,24.0
2008,12,15,1655,0,3.0,34488,0.3420320111343076,0.0,26.0
2008,12,16,1023,0,3.0,38536,0.34798629852605356,0.0,26.0
2008,12,17,1298,0,5.0,34018,0.3748897642424599,0.0,30.0
2008,12,18,1395,0,5.0,35237,0.37091693390470243,0.0,30.0
2008,12,19,1417,0,7.0,31933,0.3969874424576457,0.0,34.0
2008,12,20,994,0,7.0,36559,0.40258212751989936,0.0,35.0
2008,12,21,1186,0,7.0,29050,0.40454388984509465,0.0,35.0
